company,mill_name,country,latitude,longitude,forest_2000_ha,loss_total_ha,loss_post2020_ha
wilmar,MUSTIKA SEMBULUH 2,Indonesia,-2.4571,112.49973,23987.858674999123,19723.98337145722,1440.3968920116927
wilmar,DAYA LABUHAN INDAH I,Indonesia,2.151167,99.991167,27603.93582853661,12072.234556535182,2286.7705657043175
wilmar,SARANA TITIAN PERMATA PKS 2,Indonesia,-2.90454553961,112.612766,25846.771533320334,10781.699220863944,934.1921014781376
wilmar,AGRONUSA INVESTAMA 3 - SAMBAS,Indonesia,1.42149,109.53715,25498.054710484565,19508.04229035792,2723.580984703652
wilmar,CALARO,Nigeria,5.291084,8.298471,22651.37267012806,10297.463587291957,1617.4295696116903
wilmar,EYOP INDUSTRIES LTD,Nigeria,5.11551667,8.569869,28590.136929846685,13675.546513184012,3854.5893105765786
gar,UJUNG TANJUNG,Indonesia,0.969733,101.26075,27424.855793944633,20531.80409154831,1692.721225189418
gar,LIBO,Indonesia,0.928611,101.206389,27484.483856206483,19177.65337551958,1029.4421124797
gar,SAM-SAM,Indonesia,0.9375,101.3002,26720.539242840896,20511.718674986743,1683.0936881828416
gar,SEKIJANG,Indonesia,0.833933,101.044283,25286.197564979648,12915.732472265836,6398.614656763668
gar,NAGA SAKTI,Indonesia,0.7827,101.049567,26178.520693917173,15940.115882362663,10197.36722048062
gar,RAMARAMA,Indonesia,0.533494,101.076381,23487.024498512972,10779.711890418042,3302.6504571324976
gar,BUMI PALMA,Indonesia,-0.598056,102.983333,26435.722716234548,11256.934757458086,1920.9197881445173
gar,INDRA SAKTI,Indonesia,-0.5692,102.305851,27159.021768656712,16404.888636953692,3747.219910004036
gar,PADANG HALABAN,Indonesia,2.319167,99.839444,28037.376120614863,12115.344621194414,3495.0819632779985
gar,LANGGA PAYUNG PALM OIL MILL,Indonesia,1.654444,99.886944,22827.289260275335,12619.899519951627,2310.4298156972973
gar,BATU AMPAR,Indonesia,-3.1981,116.0219,22628.754902483764,16725.36230896056,5473.7530310991715
gar,TANAH LAUR,Indonesia,-3.790278,115.283056,16632.60306105732,16316.592552684633,5015.063171583944
gar,HANAU,Indonesia,-2.360861,112.109694,15322.417561984767,13532.849879523634,5148.892359236773
gar,SUNGAI RUNGAU,Indonesia,-2.3206,112.334,17022.67540342885,17690.609121003596,4296.401658012184
gar,SEMILAR,Indonesia,-2.248111,112.340417,18134.685168228778,18749.556520595535,1602.631872927733
gar,SUNGAI BUAYA,Indonesia,-4.128611,105.438839,16161.82656725648,12077.701322604094,5061.510394607596
gar,SUNGAI MERAH,Indonesia,-4.218444,105.588769,12934.671383663064,8931.903588869682,4219.355571937479
gar,JELATANG,Indonesia,-2.072222,102.485833,28214.93354131538,16434.255144594095,4190.9258858020685
gar,LANGLING,Indonesia,-2.100833,102.374444,26843.69463687489,12089.072903023616,4592.111040275096
gar,MASKAPAI PERKEBUAN LEIDONG WEST,Indonesia,-1.901389,105.476389,28322.08492080306,21108.11009171383,9086.665451826697
gar,TANJUNG KEMBIRI,Indonesia,-3.0324871,107.770416,24752.364725227253,8269.09681519983,1021.2543219827144
gar,BUMI SAWIT,Indonesia,-3.5257,104.3443,25729.906483191924,15924.936201686874,3996.1439963752873
gar,PANGKALAN PANJI,Indonesia,-2.948531,104.466511,24459.133537504866,14976.720234117036,2000.4147335664338
gar,MUARA KANDIS,Indonesia,-2.900278,103.1775,21291.336629676694,12451.909202243605,5574.675756398598
gar,PEKAWAI,Indonesia,-1.521222,110.458915,28242.18596417333,14758.293861178134,906.3119478437104
gar,KENANGA PALM OIL MILL,Indonesia,-2.1404,110.5158,27038.923269978925,16684.014326032866,1808.0005329735748
gar,SUNGAI BENGKAL,Indonesia,-1.590556,102.61,28427.63565132745,21385.34408962696,3706.9599138255803
gar,BUKIT PERAK,Indonesia,-1.820147,105.5509042,29099.347575840922,21569.02705625027,7426.112404479827
gar,MUARA WAHAU,Indonesia,1.111161,117.023161,18987.657329554073,17137.635184739735,3986.046486494571
gar,JAK LUAY,Indonesia,0.950833,116.915,24270.61050715598,19078.656616102104,1678.3865867486918
gar,PT BINASAWIT ABADI PRATAMA - PERDANA MILL,Indonesia,-2.422506,112.359586,20081.65361762971,17825.607152280158,1190.8080181636376
gar,BATU KAPUR,Indonesia,-2.942661,116.047451,23926.09516391963,8338.232036329773,4963.649568595475
gar,BELIAN,Indonesia,0.487029,111.845392,28343.071606677786,18134.425488117176,603.3604397846452
gar,PERSADA GRAHA MANDIRI,Indonesia,0.400721,111.730713,26259.035777517784,16249.221817420726,974.110041542535
gar,SUNGAI KIKIM,Indonesia,-3.633013,103.219098,26667.14745700105,16367.774746538254,3950.2770800374033
gar,PELAKAR,Indonesia,-2.185278,102.642222,27532.489250754847,19928.93284729137,7437.942755793725
gar,SENAKIN,Indonesia,-2.807667,116.186301,26408.588795284533,11349.505908016261,1376.6961399425238
gar,SUNGAI KUPANG,Indonesia,-3.053367,116.015417,23030.44480819177,15317.436556879473,4912.099958093767
gar,KUAYAN,Indonesia,-1.970503,112.370324,27740.69300147791,22157.435309449542,937.9538011474715
gar,TANGAR,Indonesia,-2.243602,112.299345,17841.186219897118,18242.747138711733,2639.6982002367154
gar,KAPUASINDO PALM INDUSTRY,Indonesia,1.019664,111.879215,27034.086552242035,13483.12556297886,1258.3929699599678
gar,KASUARI,Indonesia,-2.973111,140.029917,28545.53647399098,6859.313025772608,4819.899186168423
gar,SUNGAI MAGALAU,Indonesia,-2.78526,116.1714,26231.873845575647,12502.034215996397,1810.028062578763
gar,JALEMO,Indonesia,-1.3482,113.5022,29332.333038081102,16334.168826303547,1732.786004590231
gar,SAWITA,Indonesia,-2.546639,116.140667,28278.988622327473,20713.718266146105,3598.8941385097974
gar,SAKO,Indonesia,-2.0356,112.2387,27732.863164153692,18341.796641271147,1604.2777422287666
gar,SUNGAI AIR JERNIH,Indonesia,-2.086512,102.801493,28902.340288246924,20441.553143099547,3121.7410743896394
gar,RANTAU PANJANG,Indonesia,0.97045,116.828096,25700.103546438113,19876.297373139558,1200.9636097545776
gar,GUNUNG KOMBENG,Indonesia,1.112055,117.02188,18861.73292517806,17059.540958800128,3881.1066069379212
gar,BANGUNG NUSA MANDIRI KENARI,Indonesia,-2.16516,110.92084,30260.705385222944,15302.677409375483,2652.3247746697316
sdguthrie,BINUANG (SOU 28),Malaysia,4.704457,118.060186,29842.902501784683,17883.981529693727,3128.1481280670673
sdguthrie,MEROTAI (SOU 30),Malaysia,4.369347,117.832905,21450.257670164036,12659.842114205785,5342.973682961259
sdguthrie,SANDAKAN BAY (SOU 26),Malaysia,5.641362,118.166868,26429.94327740553,17983.57611607543,3295.314047363667
sdguthrie,EAST (SOU 8),Malaysia,2.883333,101.436136,23326.537123385126,11983.666392710244,2021.3300366307017
sdguthrie,TANAH MERAH (SOU 14),Malaysia,2.655278,101.792778,22645.66731723756,18333.364650568743,2613.570241997449
sdguthrie,SEGALIUD (SOU 25),Malaysia,5.726001,117.754574,27987.7472558424,21525.51099465959,3921.058655351509
sdguthrie,WEST (SOU 9),Malaysia,2.905,101.361306,19219.064830354866,12040.808573464714,1769.3152060979278
sdguthrie,SUNGAI DINGIN (SOU 1),Malaysia,5.39432,100.71117,26922.3205677967,13193.663114281006,2961.112681388443
sdguthrie,YONG PENG (SOU 19A),Malaysia,2.058808,103.148394,24009.778164663545,18948.42368597493,4226.371499398091
sdguthrie,BUKIT KERAYONG (SOU 7),Malaysia,3.186861,101.374889,21396.443900225873,13394.660797608252,2200.619737792925
sdguthrie,JABOR (SOU 12),Malaysia,3.960833,103.308889,23375.857377822413,13535.508678350148,3026.9870888925743
sdguthrie,TENNAMARAM (SOU 6),Malaysia,3.395639,101.417614,22733.75679243909,14854.658092025194,1814.4514201900815
sdguthrie,GIRAM (SOU 29),Malaysia,4.586785,118.193914,26291.393499308382,17968.280280706982,7774.629662965579
sdguthrie,GUNUNG MAS (SOU 21),Malaysia,2.243544,103.137941,27121.77609060085,23750.564013849245,5543.78052430172
sdguthrie,DIAMOND JUBILEE (SOU 18),Malaysia,2.324247,102.482843,23177.82658055387,16225.528408403052,2996.7761961152846
sdguthrie,NORDANAL (SOU 19),Malaysia,2.183333,102.733333,24088.461686167193,17618.660454493915,2942.1750347150632
sdguthrie,CHAAH (SOU 20),Malaysia,2.148725,102.973994,25970.673347201166,11952.138289403887,2477.4935377742313
sdguthrie,ELPHIL (SOU 3),Malaysia,4.89058,101.093096,24855.935188633324,17566.893362888095,3880.917291705608
sdguthrie,BUKIT PUTERI (SOU 10),Malaysia,4.202694,101.862639,27424.293074817157,21104.035530999925,4196.726572474472
sdguthrie,SERI INTAN (SOU 5),Malaysia,3.969228,100.985558,20058.408528811004,15904.788948056532,3526.895002607812
sdguthrie,BUKIT BENUT (SOU 22),Malaysia,1.931143,103.347365,25508.0353368493,23813.5341231469,3362.6073784355985
sdguthrie,SELABA (SOU 5),Malaysia,3.9889722,101.081278,20975.820228500936,14601.691198602643,2584.462195718411
sdguthrie,FLEMINGTON (SOU 4),Malaysia,3.928056,100.857222,20185.882040548426,13289.767356186177,3404.4136502237748
sdguthrie,KERDAU (SOU 11),Malaysia,3.569444,102.278333,27738.36075404567,19577.036824018105,1647.9445635438576
sdguthrie,KOK FOH (SOU 16),Malaysia,2.784667,102.504167,25554.768629481223,24129.768375218606,3712.525605772947
sdguthrie,LABU (SOU 13),Malaysia,2.748889,101.8045,21908.430786643934,15116.8361546783,2180.441791954513
sdguthrie,SUA BETONG (SOU 15),Malaysia,2.52833,101.895278,20944.474503753263,16802.818648868102,2474.9262730437895
sdguthrie,MELALAP (SOU 27),Malaysia,5.230789,115.986263,27073.574302442907,9062.158504138051,1422.6662468893346
sdguthrie,HADAPAN (SOU 24),Malaysia,1.76216,103.448669,24457.01754689056,18593.866920728542,3082.8411423274933
sdguthrie,CHERSONESE (SOU 2),Malaysia,4.978457,100.461902,12559.641273721674,7370.287016190037,1070.4777650677465
sdguthrie,PEKAKA (SOU 34),Malaysia,3.461379,113.654176,22289.686088840223,19652.11013352185,5834.734247335475
sdguthrie,LAVANG (SOU 31),Malaysia,3.4283333,113.60028,23040.79285885266,23094.44204799153,4377.154015913366
sdguthrie,RAJAWALI (SOU 32),Malaysia,3.372505,113.400597,24210.579544788372,23349.313284059783,6272.689963766055
sdguthrie,DERAWAN (SOU 33),Malaysia,3.390203,113.345417,21355.021432529906,22790.48944101954,6496.434252455896
sdguthrie,ULU REMIS (SOU 23),Malaysia,1.834444,103.4625,27225.368652004,24448.37538269871,2444.9951329170226
sdguthrie,"RANTAU PANJANG POM, PT GPI",Indonesia,-2.916183,103.750833,25216.767100376248,16602.40022380875,4202.671067881744
sdguthrie,KEMPAS (SOU 17),Malaysia,2.243522,102.481386,24549.24715267951,16931.333015040345,3360.0624601993413
sdguthrie,PAGOH (SOU 19),Malaysia,2.077424,102.718519,23539.002202794596,17011.65819860269,2553.398969546644
sdguthrie,SEPANG (SOU 09A),Malaysia,2.678486,101.731956,20163.77645351895,14952.424462813951,2298.427304715821
sdguthrie,MOSTYN (SOU 30B),Malaysia,4.666954,118.203458,23286.614142861567,13774.672572346994,5148.5749611254405
sdguthrie,ERAP / MARKHAM FAMRING ,Papua New Guinea,-6.58087,146.64222,10970.783773847174,4345.154479671859,1399.8873800162808
sdguthrie,TAMIANG POM,Indonesia,4.30555,98.0267,25237.4927459438,12478.346351094076,3138.2965833592543
musimmas,BATANG KULIM,Indonesia,0.077043,102.030838,23907.979545577975,21014.106835475024,5997.684550504706
musimmas,AGROWIRATAMA,Indonesia,0.198958,99.626589,23185.597339149208,17264.54364217467,4504.488988451389
musimmas,SUKAJADI SAWIT MEKAR 1,Indonesia,-2.381111,112.539722,24689.670540716812,20522.643855292852,1189.3336479750944
musimmas,SUKAJADI SAWIT MEKAR 2,Indonesia,-2.37025,112.6026111,27252.97335728226,19926.793135923006,1115.7849054546552
musimmas,MAJU ANEKA SAWIT,Indonesia,-2.478167,112.647611,24454.968750760567,17119.925443487493,1192.1469482396096
musimmas,BERKAT SAWIT SEJATI,Indonesia,-2.3192778,103.7116389,22589.108968358967,19700.670492798676,5001.664062326287
musimmas,UNGGUL LESTARI,Indonesia,-1.5958444,112.598831,29260.572944055573,18199.153731287046,2136.464037117182
musimmas,SIRINGO RINGO,Indonesia,2.1,99.77,28005.246673154816,11302.234627345028,3553.3688650897843
musimmas,GUNTUNG IDAMAN NUSA 1,Indonesia,0.16161,103.289583,27395.557543493233,19177.615156727836,2078.797050204462
musimmas,BAHANA NUSA INTERINDO,Indonesia,1.69686,100.701833,25925.08693547425,14384.934769820657,2304.990696610126
musimmas,GUNTUNG IDAMAN NUSA 2,Indonesia,0.0530444,103.20761,25115.34625804583,22928.455653587727,4533.547906058237
musimmas,MULTI PERSADA GATRA MEGAH,Indonesia,-0.770833,114.741222,29514.449039509112,10344.109720027775,1177.3561253235966
musimmas,SINAR AGRO RAYA,Indonesia,0.419917,101.756389,18738.363621343844,12906.13469153193,4744.1059455799095
musimmas,INDOMAKMUR SAWIT BERJAYA,Indonesia,0.93491,100.351975,23377.444111348086,13773.38972721461,4558.754691779212
musimmas,SARANA ESA CITA,Indonesia,1.358028,109.383631,27161.983969283836,13732.826185175829,2115.339499806211
musimmas,GLOBALINDO ALAM PERKASA PALM OIL MILL,Indonesia,-2.667978,112.772158,29962.116509217205,22165.160451551645,1137.5134632028437
musimmas,PT. LESTARI ABADI PERKASA,Indonesia,-1.7241,110.6734,30506.89793648576,11376.507550858503,2823.7926789724447
musimmas,AGRO PALINDO SAKTI,Indonesia,-2.711058889,104.3430056,22545.926471919436,16021.561506370132,2894.418540015246
ioi,PAMOL SABAH,Malaysia,6.002431,117.398389,25314.546382152792,19313.60501853843,2789.916613209339
ioi,GOMALI,Malaysia,2.611826,102.678656,24351.05709158057,22729.174241850087,4408.893368784718
ioi,PAMOL KLUANG,Malaysia,2.110445,103.392307,25180.290971326922,19446.91507777007,2041.104719321742
ioi,SAKILAN,Malaysia,5.839281,117.8437,25587.46830976925,14922.751830947698,4701.470249800867
ioi,BATURONG,Malaysia,4.7553,118.0886,28078.186983906275,20437.501584038782,3569.9802587558156
ioi,BUKIT LEELAU,Malaysia,3.30273,103.137889,29165.78752430342,21837.53778034126,3892.9396937231804
ioi,MAYVIN,Malaysia,5.5553,117.226439,24714.6524727057,14485.130301963138,6062.71089732409
ioi,PUKIN,Malaysia,2.72235,102.911,27119.7694223877,26046.43637959027,781.9670921346701
ioi,SYARIMO,Malaysia,5.334037,117.781334,24841.072845294555,22544.08415755477,12317.757444139772
ioi,LADANG SABAH,Malaysia,5.729989,117.57775,27612.76434353578,22716.022672878185,6245.563603089899
ioi,LEEPANG,Malaysia,5.549056,118.437595,26230.099732621373,15904.695339533462,9414.265494681013
ioi,MORISEM,Malaysia,5.493525,118.370047,26495.121629115707,19553.501225357533,7432.295814562846
ioi,UNICO,Malaysia,5.150056,118.222056,26312.19897741748,18810.35239386328,5023.929491021779
ioi,UNICO DESA,Malaysia,5.4130889,118.529333,28326.053142898545,19189.17890897723,4510.6002940225735
ioi,SUKSES KARYA SAWIT,Indonesia,-2.801034,110.59375,21292.051000874028,14324.884959860234,1191.9694611075363
klk,KEKAYAAN PALM OIL MILL,Malaysia,2.204546,103.270394,24892.8675406951,23129.0584433299,5236.353968246072
klk,BORNION,Malaysia,5.609,117.7899,25286.578057655,21258.0240188572,6767.920026266374
klk,RIMMER,Malaysia,5.0193,118.5715,26062.522963759126,16839.47015267865,5045.094493971251
klk,LUNGMANIS,Malaysia,5.08395,118.58825,29695.895267107055,14939.879490499912,5646.766765598053
klk,JERAM PADANG,Malaysia,2.735111,102.4085,23690.6859568487,19681.589638081703,2701.0294375389776
klk,MANDAU,Indonesia,1.081944,101.333361,21949.318614654752,13494.763760267713,1087.155295586171
klk,PINANG,Malaysia,4.450414,118.278194,25916.64642445277,19806.88072570882,3319.073917859641
klk,MILL 2,Malaysia,4.4550861,118.223825,24923.732674327523,20518.649065259935,3964.650035484271
klk,TAPUNG KANAN,Indonesia,0.757222,101.219722,24169.47430265559,8822.032575419571,1668.2317758918368
klk,TANJONG MALIM,Malaysia,3.695,101.485667,26366.45187850312,12508.96425398376,2315.609907530626
klk,BATU LINTANG,Malaysia,5.193591,100.62843,25650.52618891519,14665.114582224527,3068.066655916721
klk,TUAN MEE,Malaysia,3.265156,101.463279,21783.90985874241,14470.840973040795,2454.2352617145857
klk,CHANGKAT CHERMIN,Malaysia,4.27527,100.78498,22486.676607240337,18812.50071571683,4120.380148841157
klk,NILO 1,Indonesia,0.3480556,101.971667,20886.312383317363,22471.961239716577,3123.8635454568066
klk,NILO 2,Indonesia,0.3525,102.094722,23417.69437537303,25663.567356912677,1898.1949136108778
klk,KUALA PERTANG,Malaysia,5.623056,102.238056,26759.487477711682,13223.974533865357,2584.328832716305
klk,STEELINDO WAHANA PERKASA,Indonesia,-2.723503,108.062656,21694.41724615374,11646.135685163315,4852.618034818111
klk,PALOH KKS,Malaysia,2.211246,103.213124,26691.415777183058,21788.31385118307,5255.185956073487
klk,PADANG BRAHRANG,Indonesia,3.5606,98.390547,23881.86623520619,8285.439086576122,794.7348621195448
klk,BERAU,Indonesia,2.2114,117.165867,29931.215386660737,21645.592664685013,3449.8649392424286
klk,PARIT SEMBADA,Indonesia,-2.739621,108.001782,18507.8317218688,9531.662859914946,3597.528579557391
klk,JABON,Indonesia,1.243126,118.338642,30417.998484346273,13604.570818439957,2653.4614750423607
klk,STABAT,Indonesia,3.759722,98.393056,18353.190242082317,10167.554002362696,2153.615808194968
klk,KARYA MAKMUR ABADI,Indonesia,-2.0422611,112.4899694,28386.066116921786,18169.15878740974,1266.3562412296199
klk,SATU SEMBILAN DELAPAN,Indonesia,2.14256,117.298381,28368.308638389874,19706.124279081287,2529.6248890136894
klk,MULIA AGRO PERMAI,Indonesia,-2.43264,112.75315,25960.66185665226,19368.292057112852,927.33320051375
klk,TANJUNG KELILING PALM OIL MILL,Indonesia,3.511241,98.305888,27627.993993196185,7508.618323452864,1082.7773604930933
klk,MILL 1,Malaysia,4.4558944,118.222306,24934.868008073503,20438.589451402924,3912.4334998928066
klk,PT KARYA MAKMUR ABADI,Indonesia,-1.95718,111.49822,28324.087584316523,22292.681113436753,3193.5083531411383
klk,PUTRA BONGAN JAYA,Indonesia,-0.66961,116.331786,30142.212947076572,17613.691637442345,1538.9201631630365
bumitama,PUNDU NABATINDO,Indonesia,-1.993167,113.060706,24445.881096015186,15875.242425008546,4589.69756111127
bumitama,GUNUNG MAKMUR,Indonesia,-1.761271,112.597416,25519.762417921476,17188.747205589658,5137.179335746169
bumitama,KENDAWANGAN,Indonesia,-2.445833,110.265833,22237.788985277315,15367.548159282658,1700.0867285563857
bumitama,KOTAWARINGIN,Indonesia,-2.391111,111.373333,26488.537048141567,21702.99960056723,1781.5041031711614
bumitama,BUKIT TUNGGAL JAYA,Indonesia,-1.546404,110.344014,28047.266338251946,14576.18334863204,1397.1850575029289
bumitama,SUKADAMAI,Indonesia,0.68325,100.529233,23609.955920694905,14649.144821428947,1389.7891619564573
bumitama,PEMBANGUNAN RAYA,Indonesia,-2.546278,110.384971,21112.903205275445,11389.816928963588,105.38944294433618
bumitama,KATARI AGRO,Indonesia,-2.091944,113.033333,26996.86464551187,14582.061176587187,2301.6345901168934
bumitama,BUKIT MAKMUR,Indonesia,-1.567778,112.72111,27636.092420940382,20950.44117506773,1236.5288228445334
bumitama,SUNGAI RASAU,Indonesia,-2.283611,110.503333,25227.54743128144,18415.81135099112,526.9240702162577
bumitama,LAMANDAU,Indonesia,-2.505465,111.360135,26974.53046439984,23242.931321121163,2142.4834538736927
bumitama,SUNGAI CEMPAGA,Indonesia,-1.798,112.98541,25845.43326762792,20792.104472079634,2830.3911729005126
bumitama,BUKIT BELABAN JAYA,Indonesia,-1.7511,110.491483,25763.105715971673,10124.303640447935,2551.5410208089024
bumitama,TONAM RAYA,Indonesia,-2.42877,111.29818,23015.97417586698,18318.639829489413,2858.9943099323264
astraagro,AGRO NUSA ABADI,Indonesia,-2.129894,121.484959,24720.474034311996,12362.721701094193,2437.143473541017
astraagro,BORNEO INDAH MARJAYA,Indonesia,-2.033198,116.401023,20467.567865394652,15122.115351202872,1042.6236115348343
astraagro,LETAWA,Indonesia,-1.332133,119.42824,27205.03935314026,15976.083785670586,4405.758493697241
astraagro,PASANGKAYU,Indonesia,-1.222355,119.472451,28492.5285094746,14964.275783099018,3385.1335517185103
astraagro,SURYARAYA LESTARI 2,Indonesia,-2.1151333,119.2570917,23738.934684497766,14428.813138626563,1209.4536862693985
astraagro,GUNUNG SEJAHTERA DUA INDAH,Indonesia,-2.30085,111.837333,16865.793875212137,15274.661164092826,5080.663402225755
astraagro,PERKEBUNAN LEMBAH BHAKTI 1,Indonesia,2.314164,97.995719,18724.06273328152,15317.958832094182,2881.8114157626746
astraagro,GUNUNG SEJAHTERA PUTI PESONA,Indonesia,-2.366254,111.955128,12819.565762039823,10358.632092509517,4178.373012175538
astraagro,GUNUNG SEJAHTERA IBU PERTIWI,Indonesia,-2.38,111.79,19033.494304520213,16910.023426017404,6806.003901045584
astraagro,SUBUR AGRO MAKMUR,Indonesia,-2.652773,114.970661,16690.768410775243,6103.688649007517,270.019244843825
astraagro,TUNGGAL PERKASA PLANTATIONS,Indonesia,-0.305183,102.273183,27230.148651060284,21271.358491167477,3805.9647034988766
astraagro,KIMIA TIRTA UTAMA,Indonesia,0.674633,101.728917,23978.273227399666,18487.405032111397,1912.842246270853
astraagro,SAWIT ASAHAN INDAH,Indonesia,0.761311,100.519011,23389.380062099648,12289.47238166098,2650.3763493069473
astraagro,EKA DURA INDONESIA,Indonesia,0.88425,100.611683,23469.53120194667,17476.65190264971,2524.190768216904
astraagro,WARU KALTIM PLANTATION,Indonesia,-1.329667,116.544033,27790.722952267366,19694.350555000066,1813.837381779211
astraagro,SURYARAYA LESTARI 1,Indonesia,-1.69379,119.36168,24896.25933798297,11433.374394209977,1641.027510224687
astraagro,SARI ADITYA LOKA 1,Indonesia,-1.957817,102.37265,26955.005206486978,13367.016965263389,5622.681051755608
astraagro,ASTRA AGRO LESTARI 1,Indonesia,-1.99055,115.509267,27504.50913193047,10787.550723040311,2591.7101734624657
astraagro,KARYA TANAH SUBUR,Indonesia,4.349722,96.164444,25499.258853462565,14687.996875612771,2067.265429070393
astraagro,SUMBER KHARISMA PERSADA,Indonesia,1.014086,118.048363,25260.143952804745,11318.020438909803,442.86142447285164
astraagro,NIRMALA AGRO LESTARI,Indonesia,-2.091933,111.48705,27787.051026005174,22130.00504922367,1993.321662129026
astraagro,SARI LEMBAH SUBUR 1,Indonesia,-0.051,102.252,27290.522093318465,20386.01118150803,4209.359276369385
astraagro,SURYA INDAH NUSANTARA PAGI,Indonesia,-2.255,111.976,12632.87551322171,9943.521442661815,1250.4111314278787
astraagro,SUKSES TANI SUBUR,Indonesia,-1.381201,116.474659,28390.547131567495,22619.73794700479,2949.7476840717186
