claim,deforestation,traceability,ndpe,peat,deadline,strength,specificity,specificity_score
"participate in national and regional initiatives to reduce
commodity-driven forest loss and advance emissions
Implementation and reductions in line with the Agriculture Sector Roadmap to Action
1.5°C.",False,False,False,False,,soft,non,0.8740663528442383
"We participate in
working groups covering the No Deforestation,
NDPE IRF (Version 5.8) Tonnes of palm products
No Peat Expansion, and No Exploitation
“Delivering” score tracked through SmartTrace
Implementation Reporting Framework, and
Production and Protection Beyond Concessions.",True,False,True,True,,hard,non,0.5986902117729187
"suppliers
Forest protection has been guided by our Forest Conservation Policy
ASSESSMENT:
since 2011, making us the first palm oil producer to implement a 509 (100%)
dedicated forest conservation policy.",False,False,False,False,,soft,spec,0.6091361045837402
"Since 2014, total Deforestation, Peat Management, Fire,
productivity gains across our operations have been achieved through GHG Emissions, Waste Management.",True,False,False,True,,soft,spec,0.6206284761428833
These as a key priority within our decarbonisation Sustainable Palm Oil.,False,False,False,False,,soft,non,0.6760841012001038
"efforts to share carbon-related data and advance
Roundtable on Sustainable
emissions transparency.",False,False,False,False,,soft,non,0.7410515546798706
"We participate in a range of RSPO
working groups addressing some of our most ISCC
material issues, including:
The ISCC is a globally recognised certification
system that verifies the sustainable
production and use of various types of
GHG emissions biomass across supply chains.",False,False,False,False,,soft,non,0.7504166960716248
We support Responsible Agri Commodity Sourcing Policy for non-palm sourcing by 2030.,False,False,False,False,2030,soft,spec,0.590364396572113
Our ambition is to achieve 100% sourcing from low-risk suppliers by 2030.,False,False,False,False,2030,soft,spec,0.842899739742279
"Action
Our approach focuses on improving smallholder yields on existing land,
protecting the environment, and supporting long-term livelihood resilience.",False,False,False,False,,soft,non,0.862479031085968
"To support this, we deliver training through
in-house programmes and field visits covering good agricultural practices, integrated pest
and fertiliser management, and sustainable land stewardship.",False,False,False,False,,soft,non,0.8699498772621155
"We also work
Collective for Impact target to support smallholders
with experienced partners, such as IDH, to promote the
in these ecosystems by 2035.",False,False,False,False,,soft,spec,0.5198598504066467
"GAR's
map their land through polygon mapping, assess
upstream operations provide direct replanting support
farm conditions, and engage directly with farmers to
to independent smallholders supplying to our mills,
understand their challenges, with the aim of helping
helping to address this challenge across our supply
them maximise the productivity and value of their land.",False,False,False,False,,soft,non,0.8528316617012024
"Our Impact
Through our Sawit Terampil Programme, we can verify
Our efforts contribute directly to our Collective for
land legality, improve farmers' incomes, reduce pressure
Impact commitment to train 100,000 smallholders
on forests, promote responsible farming practices, and
by 2035.",False,False,False,False,,soft,spec,0.7029829025268555
"In 2025, 11,250 independent smallholders
contribute to more sustainable palm oil production.",False,False,False,False,2025,soft,spec,0.9122694134712219
"In November 2025, we introduced our dashboards connect operations across estates, mills,
newest DxP Dami Mas seed, the climate-resilient MTK and logistics, enabling faster decisions and more
(Moderat Toleran Kekeringan).",False,False,False,False,2025,soft,non,0.576903760433197
building a more climate-resilient palm oil industry.,False,False,False,False,,soft,non,0.6098632216453552
"52 GOLDEN AGRI-RESOURCES LTD SUSTAINABILITY REPORT 2025
4
4
Caring for
Our Planet
In This Chapter
Climate Action 54
Nature Protection and Restoration 65
Plastic Waste Reduction 75
Caring for 53
Our Planet GOLDEN AGRI-RESOURCES LTD SUSTAINABILITY REPORT 2025
Climate Action
Climate action requires us to both reduce our emissions
Reducing our impact
footprint and adapt to a changing climate.",False,False,False,False,2025,soft,non,0.6661442518234253
"As an
agriculture-based company with complex global supply
chains, we are exposed to physical climate risks and
have a responsibility to manage land use and reduce
Target
land-based emissions.",False,False,False,False,,soft,non,0.9171978235244751
"Our climate strategy, therefore,
rests on two connected pillars: mitigation, to reduce Achieve net zero carbon emissions by 2050.",False,False,False,False,2050,hard,non,0.679115891456604
"greenhouse gas (GHG) emissions in line with climate
science, and adaptation, to strengthen resilience
across our operations, supply chain, and connected
Action
communities.",False,False,False,False,,soft,non,0.9447925686836243
toward lower-carbon products.,False,False,False,False,,soft,non,0.5579689145088196
"ensuring that our supply chain adheres to No Deforestation,
shift away from agricultural commodities No Peat, and No Exploitation (NDPE) commitments.",True,False,True,True,,hard,non,0.7264440655708313
"Further investments in methane capture facilities, including 3
energy sources, including the use of in 2025.",False,False,False,False,2025,soft,spec,0.7809820175170898
biogas generated from methane capture.,False,False,False,False,,soft,spec,0.5129011273384094
"59 GOLDEN AGRI-RESOURCES LTD SUSTAINABILITY REPORT 2025
Climate Mitigation
We are committed to achieving net zero emissions by 2050, aligning our ambition with the Paris Agreement 1.5°C pathway and Indonesia’s national net zero target by 2060.",False,False,False,False,2025,hard,spec,0.5470606088638306
"At its centre is a time-bound Decarbonisation Roadmap, developed in partnership
with Accenture, and aligned with the GHG Protocol and the Science Based Targets initiative (SBTi) Corporate Net Zero Standard.",False,False,False,False,,hard,non,0.824573814868927
"Our Decarbonisation Roadmap
Our emission reduction strategy is structured around three strategic priorities:
Land Use Change Renewable Energy and Supplier Engagement and
and Carbon Removal Operational Efficiency Scope 3 Reduction
Our policies and commitment to conservation and The use of renewable fuels and improved efficiency We engage with suppliers through a
sustainable land use help avoid new emissions while ensures that emissions intensity is reduced across structured Supplier Decarbonisation Action
safeguarding and increasing carbon sequestration.",False,False,False,False,,soft,non,0.6971948742866516
"This helps us:
• Expand methane capture
• Maintain NDPE compliance • Achieve a 100% NDPE compliant
• Enhance energy efficiency
supply chain
• Transition agricultural practices toward sustainable,
• Use of solar photovoltaics (PV)
low-emission methods to optimise productivity • Engage key suppliers to obtain primary
• Strengthen renewable transitions in our operations
• Protect and enrich natural carbon sinks and data and refine Scope 3 emissions
monitor carbon stocks
• Promote supply chain decarbonisation
• Rehabilitate peatlands
• Plant trees to increase carbon stocks
This work depends on a strong data foundation.",False,False,True,True,,soft,non,0.5541216135025024
"As Scope 3 continues to account for the majority of our footprint (~80%), our strategy is
increasingly focused on value chain transformation, alongside continued operational
improvements, to deliver structural and sustained emissions reductions aligned with our
2030 ambitions.",False,False,False,False,2030,soft,non,0.5619338154792786
"In 2025, we commissioned three new progress toward cleaner energy sourcing, led by the
our supply chain the most significant contributor.",False,False,False,False,2025,soft,spec,0.8280383944511414
"LUC emissions have continued to decline in
2025, reflecting the long-term impact of our commitment
to sustainable land management and the progressive
implementation of our NDPE commitments across our
operations and supply base.",False,False,True,False,2025,soft,non,0.586175262928009
"Removals Emissions Intensity
GAR continues to demonstrate a firm commitment to In 2025, our total upstream emissions intensity decreased by 6.1% to 2.60 tCO e per tonne of crude palm oil (CPO), down
2
climate action by implementing targeted carbon removal from 2.77 tCO e per tonne CPO in 2024.",False,False,False,False,2025,soft,spec,0.9525983929634094
"62 GOLDEN AGRI-RESOURCES LTD SUSTAINABILITY REPORT 2025
Energy Management: A Renewable Transition Downstream operations remain more carbon-intensive and continue to be a focus of steady
Improving energy efficiency and accelerating the shift to renewables remain central to our and deliberate transition efforts.",False,False,False,False,2025,soft,non,0.874995768070221
"Since 2023, we have reduced our reliance on coal (a fossil fuel)
decarbonisation strategy.",False,False,False,False,,soft,spec,0.7248786091804504
"In 2025, total energy consumption rose modestly by 1.3%, to 43.3 while increasing the use of biomass as a cleaner alternative.",False,False,False,False,2025,soft,spec,0.8950724005699158
"In 2025, non-renewable energy
million gigajoules (GJ), broadly in line with increased production across both upstream and consumption increased by 1.7%, mainly attributed to production activities.",False,False,False,False,2025,soft,spec,0.8893394470214844
"Despite an increase in overall production volumes, energy intensity remain committed to transitioning to renewable energy sources in our downstream operations.",False,False,False,False,,soft,spec,0.5608425736427307
"We continue to invest
Group, 54.0% of total energy is sourced from renewable sources.",False,False,False,False,,soft,spec,0.8903265595436096
"in renewable energy infrastructure, including methane capture facilities at palm oil mills and
Our upstream operations continue to lead, with 92.7% of energy derived from renewable biomass boilers powered by residues such as palm kernel shells, thereby reducing fossil fuel
sources, primarily biomass from operational by-products.",False,False,False,False,,soft,spec,0.8816113471984863
"63 GOLDEN AGRI-RESOURCES LTD SUSTAINABILITY REPORT 2025
Key Milestones Initiatives at our Tarjun and Methane capture facilities
Marunda refinery Invested in the introduction of three new methane capture
facilities, bringing the total to 11, converting high-impact
After transitioning the coal-fired plant at our Tarjun refinery to methane emissions into usable renewable energy.",False,False,False,False,2025,soft,spec,0.9240145683288574
"PKM-P
has since been introduced as an additional fuel source at the Low-carbon fuel production
facility, reinforcing our ongoing efforts to optimise biomass
Our biodiesel capacity stands at 1.05 million tonnes annually,
utilisation and phase out high-carbon fuels across
supporting Indonesia’s B35 and B40 blending mandates.",False,False,False,False,,soft,spec,0.9429165720939636
"Our efforts have been recognised through
began construction of a steam biomass boiler, further increasing the Subroto Award, highlighting our contribution to advancing
the share of renewable energy in our thermal energy supply.",False,False,False,False,,soft,spec,0.9178930521011353
We low-carbon energy at a national level.,False,False,False,False,,soft,non,0.681815505027771
"In 2025, all
we have ceased new development in our main estates, downstream and 34 upstream mills and
shifting focus toward yield improvement and reinforcing one estate achieved PROPER blue rating,
our zero-deforestation commitment.",True,False,False,False,2025,hard,spec,0.8808456659317017
"These collective actions reduce the risk of deforestation
prohibited in ecologically sensitive zones, reinforcing our zero-deforestation
across our supply chain.",True,False,False,False,,hard,non,0.7712507247924805
"These animals are not only able to build their homes along riverbanks
but also play significant roles by pollinating crops and supporting local
Zero Tolerance Policy
ecosystems.",False,False,False,False,,hard,non,0.7677990794181824
"Our Zero Tolerance Policy for harming protected species is reinforced through Integrated Pest
Management (IPM) and habitat restoration initiatives.",False,False,False,False,,hard,non,0.8456129431724548
"While they were under our stewardship,
When GAR launched its Forest Conservation Policy in 2011, In HCV-HCS areas harbouring endangered, rare, or
they remained protected and monitored, and we will
our purpose was clear: to de-link palm oil production from threatened species, monitoring includes periodic biological
continue to support conservation efforts in and around them
deforestation.",True,False,False,False,,soft,non,0.5484729409217834
"68 GOLDEN AGRI-RESOURCES LTD SUSTAINABILITY REPORT 2025
No Burning and Fire Prevention Hotspots and actual fires in our concessions
We have maintained a Zero Burning Policy since 1997, complemented
by our No Peat commitment, which reduces exposure to fire-prone
development.",False,False,False,True,2025,hard,non,0.5091868042945862
"This approach reduces haze, lowers emissions, and strengthens
community-based prevention.",False,False,False,False,,soft,non,0.6959539651870728
"The programme trains local communities, including school
children, to prevent and combat fires, move away from the use of fire in
agriculture, and adopt sustainable peatland management practices to
prevent peat fires.",False,False,False,True,,soft,non,0.7453539967536926
is planted to reduce erosion.,False,False,False,False,,soft,non,0.5315728783607483
"These efforts will build on our internal application (mg/l)
increased by 1.5%, from 7.3 million cubic metres in 2024 to water stress assessments using the World Resources
7.4 million cubic metres in 2025, largely driven by higher Institute desktop water assessment conducted to identify Sumatra 1,836 1,801 1,735
operational and maintenance requirements across water-stressed areas across our operations.",False,False,False,False,2025,soft,spec,0.8506507277488708
long-term land stewardship.,False,False,False,False,,soft,non,0.7074680924415588
"Healthy soils help sustain
yields, lower input dependence, and improve resilience In addition, the use of bio-products, particularly during Rodenticides 0.004 0.007 0.011
to climate variability.",False,False,False,False,,soft,non,0.8249717950820923
"nutrition plan designed to optimise fertiliser use while
Glyphosate
maintaining productivity.",False,False,False,False,,soft,non,0.6501510739326477
"Organic
materials, including palm residues, are returned to the soil
to enhance nutrient retention.",False,False,False,False,,soft,non,0.5890568494796753
"Peat Planted
Peat Non-Planted
Rewetting Revegetation Revitalisation
We are maintaining water levels to enhance carbon storage.",False,False,False,True,,soft,spec,0.5699872374534607
"We are planting species native to the area to restore We work alongside local communities to support their
This is done through: degraded peatlands, restore ecosystem functionality, and livelihoods and improve their quality of life.",False,False,False,True,,soft,non,0.5833877325057983
"Together, we rehabilitated 2,003
hectares of peatland to help reduce carbon emissions
and conserve critical peatland ecosystems.",False,False,False,True,,soft,spec,0.7614807486534119
"Alongside
this, we have revegetated more than 3,100 hectares of
riparian zones within our operational areas in Indonesia.",False,False,False,False,,soft,spec,0.8842453956604004
"For upstream operations, we aim
to reduce plastic waste by 20% by 2030 and 50% by 2040.",False,False,False,False,2030,soft,spec,0.9470506310462952
"In downstream operations, we are
targeting a 30% reduction in post-consumer packaging waste by 2030 and 50% by 2040.",False,False,False,False,2030,soft,spec,0.9508327841758728
"These efforts are supported by our plastic waste reduction roadmap, developed in line
with Indonesian regulations on sustainable waste management, including the Ministry of
Environment and Forestry Regulation No.",False,False,False,False,,soft,non,0.6170409917831421
"Initiatives such
as our Bank Sampah (Waste Bank) programme support employees and local communities
in sorting and recycling household waste, enabling upcycling and resale of materials.",False,False,False,False,,soft,spec,0.611927330493927
"This
community-based model helps reduce landfill waste while also supporting additional
household income and improving recycling awareness.",False,False,False,False,,soft,spec,0.6086584329605103
"Our impact on waste
Target
By 2040, reduce plastic waste to landfills in upstream operations and post-consumer
packaging waste to landfills in downstream operations by 50%.",False,False,False,False,,soft,spec,0.8401724100112915
"Action
11 million tonnes
waste recycled as fuel
or organic fertiliser
75 GOLDEN AGRI-RESOURCES LTD SUSTAINABILITY REPORT 2025
Waste Management
We have achieved 100% recovery and recycling rates for our CPO waste.",False,False,False,False,2025,soft,spec,0.8657941818237305
"Each type of waste
Across all operations, our waste management approach is built on recovery, reuse, and
is reused in different ways: Fibre and Shell are reused as fuel, while Empty Fruit Bunches
recycling, carefully tailored to each stage of the value chain, from upstream to downstream.",False,False,False,False,,soft,non,0.5471174120903015
"This enables us to have a
Our non-hazardous waste is managed through municipal landfills, and hazardous waste is fully circular upstream production system that not only reduces landfill waste but also allows
collected by authorised third parties.",False,False,False,False,,soft,spec,0.5721076130867004
"Through this programme, we have empowered over 350 families and
repurposed over 9,000 kilograms of plastic, paper and metal into something of value, while transforming the
way communities view everyday waste.",False,False,False,False,,soft,spec,0.821885883808136
"Our Bank Sampah is a part of our sustainability framework, Collective for Impact, and directly contributes
to the UN Sustainable Development Goal 12.5.1, which focuses on improving national recycling rates and
promoting a circular economy.",False,False,False,False,,soft,non,0.5785304307937622
"Through this programme, environmental and socio-economic development
is heavily integrated with community development, helping to build grassroots circular economy systems
and reduce waste to landfills.",False,False,False,False,,soft,non,0.7653408050537109
"By supporting income diversification
and local food production, we help create more stable and resilient agricultural systems that
strengthen livelihoods and promote more sustainable land use practises.",False,False,False,False,,soft,non,0.7988086342811584
"Communities also participate in the voluntary fire prevention programme, which encompasses both fire prevention
initiatives and the Government-mandated community-based peatland management programme.",False,False,False,True,,soft,non,0.691116213798523
"For villages situated on or near peatland, this includes preventing and managing peat fires, as well as responsible
peatland management, further supporting sustainable land stewardship.",False,False,False,True,,soft,non,0.7760859727859497
"Driving Impact
Through our sustainability framework, we aim to support 500 MSMEs under the Bright Future Initiative by 2030.",False,False,False,False,2030,soft,spec,0.8524516820907593
"Continuous Improvement
Our HRDD system is a key part of our broader commitment to ensure that
human rights are systematically respected, protected, and integrated
into day-to-day decision-making across our operations and value chain.",False,False,False,False,,soft,non,0.9321189522743225
"Guided by Collective for Impact, we
continue to strengthen inclusive workplace practices and promote equitable
opportunities for all employees.",False,False,False,False,,soft,non,0.8596445322036743
"This is a direct result of our work to
close pay gaps, strengthen executive ownership of gender outcomes and fully
embed gender equality into our business strategy.",False,False,False,False,,soft,non,0.9231787919998169
"A key
example is our recently signed strategic collaboration to advance high-integrity forest carbon
Partnership is a critical enabler of progress in complex supply chains.",False,False,False,False,,soft,non,0.6604823470115662
"Alongside these, our co-funding partnership with Nestlé, L'Oréal,
conducted three tailored training sessions on respect for human rights, which reached 100
and Neste is aligned with a shared commitment to advancing human rights due diligence
participants from over 180 mills.",False,False,False,False,,soft,non,0.5725008249282837
"Through direct engagement, we are strengthening respect for human rights across the
Beyond renewing existing commitments, we are developing a pipeline of new partnerships supply chain.",False,False,False,False,,soft,non,0.7873650789260864
"These apply across all our operations, and are
Training and Awareness
designed to prevent accidents, reduce occupational health
We deliver regular OHS training for employees,
risks, and protect the well-being of our people.",False,False,False,False,,soft,non,0.9445881843566895
"We also monitor and report progress
against our No Deforestation, No Peat, and No Exploitation (NDPE) commitments through
the NDPE Implementation Reporting Framework (see page 40 for more).",True,False,True,True,,hard,non,0.7775009870529175
"The Supplier Code of Conduct aligns
with the GSEP principles of No Deforestation, No Peat,
and No Exploitation, and with our commitments to good
governance, transparency, and continuous improvement
in managing material sustainability matters.",True,False,True,True,,hard,non,0.9209085702896118
"dedicated to supporting our customers in complying with
evolving food safety and sustainability regulations and For us, food safety runs through our entire supply
achieving their Scope 3 emissions-reduction commitments.",False,False,False,False,,soft,non,0.7896019816398621
"We launched our
value chain as part of our
“zero foreign bodies” campaign with a clear
ambition: zero defects and zero compromise.",False,False,False,False,,hard,non,0.6767902970314026
"These As a direct result of our management systems, we
systems align with our QFS Excellence pillar and are benchmarked recorded zero incidents of non-compliance with
against global best-in-class food safety standards, ensuring product health and safety regulations that resulted
consistency and credibility across our operations.",False,False,False,False,,hard,non,0.8779716491699219
"Since 1999, all our products have been Halal certified.",False,False,False,False,,soft,spec,0.7601385712623596
"Abdul Rosid
Operational Excellence Lead
Through process technology optimisation from pilot to full-scale production, R&D
ensures efficient resource utilisation and minimises environmental impact across all
production lines.",False,False,False,False,,soft,non,0.7521528005599976
"We want to ensure our products consistently meet
Halal Kosher Indonesian Roundtable on Vegan
the highest quality standards before reaching the market, while supporting more efficient,
National Sustainable Palm Oil
responsible, and sustainable production.",False,False,False,False,,soft,non,0.6440426707267761
"Standard
118 GOLDEN AGRI-RESOURCES LTD SUSTAINABILITY REPORT 2025
Responsible Marketing and Labelling
We are committed to responsible marketing Packaging
and product stewardship, operating in line with Responsible packaging plays a key role in enabling
food safety, consumer protection, and labelling circularity at the end of the product lifecycle.",False,False,False,False,2025,soft,non,0.841396152973175
"We maintain continue to invest in more sustainable packaging
comprehensive internal policies, that we by improving material choices, reducing plastic
implement throughout the product lifecycle, from weight, and enhancing recyclability.",False,False,False,False,,soft,non,0.6879510283470154
"initiatives include recyclable mono-material
margarine tubs brown kraft paper for margarine
Sourcing and Traceability and shortening packaging.",False,True,False,False,,soft,spec,0.5472033619880676
"We are also exploring
We require detailed information on the mono-material pouches and reductions in pouch
sourcing of key components to be included thickness to improve recyclability and reduce
in product documentation, where applicable.",False,False,False,False,,soft,non,0.6403390169143677
"also provide information on product disposal to
support responsible end-of-life management and
consumer awareness.",False,False,False,False,,soft,non,0.862764298915863
"We continue to track packaging use and waste generation in line with relevant certifications
and regulations and are actively exploring ways to increase recycled content and material efficiency in our consumer product lines.",False,False,False,False,,soft,non,0.6475272178649902
