claim,deforestation,traceability,ndpe,peat,deadline,strength,specificity,specificity_score
"With 180 hectares reforested and
68,060 trees planted since 2021 and 800 hectares reforested
under FlyForest programme in 2020, restoration efforts have
strengthened habitat connectivity, ensuring that the region’s
diverse ecosystem – including Bornean orangutans and other
endemic species – continues to thrive.",False,False,False,False,,soft,spec,0.8228667974472046
"Since 2016, IDH and Bumitama have
collaborated in several programmes, including conservation
initiatives within Bumitama’s concessions, establishing the KEE
with the government, and setting up and implementing the PPI
Compact to achieve deforestation-free supply chains.",True,False,False,False,,hard,spec,0.5814718008041382
"| Sustainability Report 2024 - 32 - PEAT CONSERVATION Our team is pursuing carbon certification for our methane
capture and biocharcoal projects, which will quantify
[GRI 2-23, 2-24, 3-3, 13.4.1, 13.4.2]
emissions reductions and potentially generate verified
Bumitama remains committed to a policy of zero new carbon credits.",False,False,False,True,,hard,spec,0.7473086714744568
"monitor our annual GHG emissions, ensuring a consistent
As of December 2024, our total peatland area stands at 9,171 application of the methodology across all operations,
hectares, of which 8,089 hectares are planted (4.3% of our regardless of certification status.",False,False,False,True,,soft,spec,0.8883042335510254
"2
These reductions are primarily attributed to lower fertiliser
2020 2021 2022 2023 2024
application at plantations and increased consumption of
renewable energy from biomass.",False,False,False,False,,soft,spec,0.8477320671081543
"Land clearing | 1,450,957
Bumitama remains committed to mitigating climate change
and aligning with Indonesia’s Net Zero 2060 ambitions.",False,False,False,False,,hard,spec,0.6714867949485779
"Note: Based on RSPO PalmGHG output
With a target of a 30% emissions intensity reduction by
2030 (from our 2016 baseline), Bumitama continues to
refine and integrate climate mitigation measures into our
core operations.",False,False,False,False,2030,soft,spec,0.6705881953239441
"Less than 1% comes from emissions
investing in methane capture facilities, which form a key part
from purchased electricity (Scope 2), given that our mills
of our climate mitigation strategy.",False,False,False,False,,soft,spec,0.8604397773742676
"| Sustainability Report 2024 - 34 - We plan to install methane reduction systems at 15 mills by the This was primarily due to implementing energy-saving policies
end of 2029, using company’s own resources, contributing in residential areas, an increased use of renewable energy,
to our 2030 emissions reduction target.",False,False,False,False,2030,soft,spec,0.9240991473197937
"Our energy intensity, measured
reducing the Group’s total net emissions by approximately as energy consumption per metric tonne of CPO, increased
7%, while generating 3 megawatts (MW) of electricity for the slightly to 10.3 GJ/MT CPO in 2024 from 9.8 GJ/MT CPO in
national grid.",False,False,False,False,,soft,spec,0.9594149589538574
"Bumitama’s aerobic composting facilities play a key role in
reducing methane emissions by preventing the anaerobic Total energy consumed by sourced 2021–2024 (TJ)
decomposition of organic matter.",False,False,False,False,,soft,spec,0.6929951310157776
"Bumitama currently
operates 14 composting sites, and in 2024, 38.7% of total
Renewable Non-renewable
POME was diverted to these facilities to produce compost
for land application.",False,False,False,False,,soft,spec,0.9449778199195862
"Indonesia’s FOLU Net Sink 2030
Tenaga Surya [PLTS]) to provide electricity to employee
aims to achieve an emissions level from the Forestry
residential areas in and around our estates.",False,False,False,False,2030,soft,spec,0.8697249293327332
"We started with a
and Other Land Use sector of minus 140 MT CO e
2 pilot 57-kilowatt hour (kWh) system at our Central Kalimantan
and a further reduction to 340 MT CO e by 2050.",False,False,False,False,2050,soft,spec,0.965559720993042
"The PLTS initiative supports our commitment to
consumption, expand our use of renewable energy, and reducing emissions from non-renewable energy sources
enhance operational efficiencies.",False,False,False,False,,soft,spec,0.5272501707077026
"In 2024, we sourced 96% of conditions for our employees by providing a more reliable
our energy from renewable sources, while the remaining 4% power supply in isolated areas.",False,False,False,False,,soft,spec,0.8951418399810791
"total energy consumption, from
13,927,696 GJ in 2022 to We are also actively exploring other renewable energy
11,701,032 GJ in 2024 sources, including a waste heat recovery system, which
utilises heat from our mill boilers to generate electricity.",False,False,False,False,,soft,spec,0.9611404538154602
"We continue to prioritise organic fertilisers to enhance soil
quality, improve nutrient absorption, and reduce reliance on
Inorganic fertiliser usage 2020–2024 (MT/ha)
chemical inputs.",False,False,False,False,,soft,spec,0.5476999282836914
"However, in 2024, our inorganic fertiliser
use increased to 1.07 tonnes per planted hectare, 28.9%
more than in 2023.",False,False,False,False,,soft,spec,0.9587287306785583
"significantly reduce our use of rodenticide,
These include:
with rodenticide-free plantations expanding
from 11% of the total planted in 2017 to over 1 Developing and deploying in-house biopesticides to
96% in 2024.",False,False,False,False,,soft,spec,0.9046423435211182
"https://doi.org/10.22146/jpti.52582
- 41 - Environmental Protection and Land Use WASTE MANAGEMENT Solid waste produced and reused in 2023–2024 (MT)
[GRI 2-23, 2-24, 3-3, 306-1, 306-2, 306-3, 306-4, 306-5] Type 2023 2024
As part of our commitment to responsible waste management Total recycled/reused 2,230,633 1,945,935
practices, we strive to minimise waste generation and Palm fibre 649,561 613,871
promote the reuse and recycling of operational by-products Palm kernel shell (PKS) 334,421 328,410
and equipment components.",False,False,False,False,,soft,spec,0.7909924387931824
"Bumitama is developing
a strategy for improved general waste management, which
includes composting organic waste and reusing or recycling
plastic into building materials
Bumitama integrates a circular approach to waste management, ensuring that
all POME is repurposed to enhance soil fertility and reduce reliance on synthetic
fertilisers.",False,False,False,False,,soft,spec,0.5389992594718933
"A significant portion of untreated POME (38.7%) is directed to co-
composting facilities, where it is combined with EFB to produce nutrient-rich
organic compost.",False,False,False,False,,soft,spec,0.7903881669044495
"This process has the potential to substitute 50% of inorganic
fertilizers in our nurseries and 25% in mature planted areas, as evidenced by
various trials we have conducted, contributing to both soil health improvement
and emissions reduction.",False,False,False,False,,soft,spec,0.7273420691490173
"With our 14 composting facilities across our estates,
we are exploring further innovations, including the partial composting of EFB for
application through furrow or flat-bed systems, thus reinforcing our commitment
to sustainable and regenerative agricultural practices.",False,False,False,False,,soft,spec,0.790135383605957
"Recognising the importance of nutrient recycling in achieving a near-circular
waste system, Bumitama is actively exploring the development of a closed-loop
facility to treat and repurpose all liquid waste into clean water.",False,False,False,False,,soft,spec,0.5382035374641418
"Research suggests that certain microbes, such
as Mycorrhizal fungi, can sequester up to 36% of carbon
emissions from fuel combustion.6
Recognising this as an opportunity to enhance our soil
programmes, Bumitama has invested in a microbiology
programme, launching a research partnership in 2017 with
a public university to explore beneficial fungi and bacteria.",False,False,False,False,,soft,spec,0.7100870013237
"We commissioned
our first biocharcoal facility at our Pundu Nabatindo mill,
which is capable of producing five tonnes of biocharcoal per
hour.",False,False,False,False,,soft,spec,0.924759566783905
"4 Is possibly a less emission-intensive soil enrichment
approach due to biocharcoal’s ability to store carbon
and limit its release into the atmosphere
5 Produced from the combustion of organic waste
sourced from the plantation, specifically EFB.",False,False,False,False,,soft,spec,0.5440384149551392
"As part of our long-term
Workers 29.6%
29.8% Triple Zero Target strategy, we have implemented a phased
approach to reduce all accident rates by 75% by 2025,
10.7%
Staff 10.8% benchmarked against our 2020 baseline.",False,False,False,False,2025,hard,spec,0.9438210725784302
"Together, we have rehabilitated degraded areas, provided Improvements of
community support and capacity-building programmes, infrastructure such Product market
secured forested areas, and promoted the development as irrigation and access and
pumps system contract support
of ecotourism.",False,False,False,False,,soft,spec,0.5151224732398987
We aim to achieve 100% traceability to plantation by the end of 2026.,False,True,False,False,,soft,spec,0.8498300909996033
"We monitor our suppliers’ adherence to our no-deforestation
To support smallholders in overcoming these challenges,
and peat development commitments through a satellite-
we provide targeted assistance to help them achieve
based monitoring system covering over 140,000 hectares.",True,False,False,True,,soft,spec,0.5425875186920166
"agreement with the Rainforest Alliance for a five-year
To help address this, we actively engage with and support smallholder support programme in Ketapang.",False,False,False,False,,soft,spec,0.6867586374282837
"As part of
these smallholders in enhancing their capacity to participate this initiative, Bumitama and the Rainforest Alliance will
in certification schemes.",False,False,False,False,,soft,spec,0.5181201100349426
"It permits the mixing of
RSPO-certified palm oil from a variety of sources.",False,False,False,False,,soft,spec,0.5678620338439941
