claim,deforestation,traceability,ndpe,peat,deadline,strength,specificity,specificity_score
"Our NDPE commitments are the foundation of our sustainability strategy, guiding our efforts to drive
sustainable palm oil production.",False,False,True,False,,soft,non,0.7204933762550354
"Given our significant operations in
Indonesia, we are committed to supporting the Indonesian government’s efforts to eliminate corruption, bribery, and illegal
gratification.",False,False,False,False,,soft,non,0.7200369238853455
"As of December 2024, we have facilitated
Bumitama plays a substantial role in addressing industry-wide
certification for 2,483 hectares of plasma – an increase from
sustainability challenges.",False,False,False,False,,soft,spec,0.7142990231513977
"This will be achieved 2
Earthqualizera|aOngoing partnership focused on
landscape-level sustainability programmes (including social
with our implementation partners, IDH Indonesia and
forestry initiatives) and deforestation monitoring
Rainforest Alliance.",True,False,False,False,,soft,non,0.7543843984603882
"In 2023, we continued
our customers.",False,False,False,False,,soft,spec,0.7011592984199524
"We are working to integrate ISPO audits with RSPO Our reporting aligns with recognised frameworks such as the
certification processes to enhance efficiency, reduce costs, GRI Standards, Singapore Stock Exchange (SGX) Sustainability
and streamline compliance efforts.",False,False,False,False,,soft,non,0.8898805975914001
"Ultimately,
we aim to contribute to a forest-positive future through
sustained, proactive partnerships.",False,False,False,False,,soft,non,0.7482452392578125
"This focus has led to strategic operational
investments to significantly reduce emissions from our mills,
particularly through methane capture and other initiatives.",False,False,False,False,,soft,spec,0.5929726362228394
"We
are also exploring new ways of decreasing chemical fertiliser
usage through application of compost and biocharcoal.",False,False,False,False,,soft,spec,0.5785395503044128
"Our goal is to reduce environmental
impact while promoting the well-being of surrounding
communities.",False,False,False,False,,soft,non,0.7496325373649597
"By working closely with our stakeholders, we
strive to develop long-term, sustainable solutions that benefit
both people and nature.",False,False,False,False,,soft,non,0.8983554840087891
"we have identified
a net gain of 920.5 Our overarching objective is to increase total forest cover
hectares in forest in our company-controlled conservation areas by 10% by
land cover since 2020 2025 compared to our 2020 baseline of 34% (or a total
– representing forest cover target of 44%).",False,False,False,False,2025,soft,spec,0.9475119113922119
"This will be achieved through
active reforestation, planting, and fostering natural regrowth
a 5.3% increase
through company initiatives and community partnerships.",False,False,False,False,,soft,spec,0.7701152563095093
"As a result, meeting our annual forest programmes, we run reforestation activities across our
loss target of below 0.1% has been very challenging.",False,False,False,False,,soft,spec,0.7769634127616882
"and 2024, land-clearing resulted in the loss of 604 hectares
of forest within our managed area (401 hectares in 2023 and Since 2021, and with the help of BBCP and social forestry
203 hectares in 2024), representing 1.07% and 0.56% of initiatives, we have reforested 468 hectares with over
our conservation areas, respectively.",False,False,False,False,,soft,spec,0.9602803587913513
"- 27 - Environmental Protection and Land Use A landscape approach: the PPI Compact in Ketapang
We actively engage in multi-stakeholder initiatives such as the Sustainable Trade Initiative’s (Initiatief Duurzame Handel [IDH])
Production, Protection, Inclusion (PPI) Compact in the Ketapang region, which promotes sustainable production, forest
protection, and restoration across one million hectares.",False,False,False,False,,soft,spec,0.5397070646286011
"In partnership with local government authorities, we support restoration
programmes covering up to 20,000 hectares of forest and peatland, enhance sustainable palm oil production, and improve
the livelihoods of smallholders.",False,False,False,True,,soft,spec,0.7613872289657593
"We are now intensifying our biodiversity monitoring efforts and preparing for a new phase of
collaboration with wildlife conservation and management experts to enhance science-based protection of key species and
habitats in the region.",False,False,False,False,,soft,non,0.871441662311554
"With 180 hectares reforested and
68,060 trees planted since 2021 and 800 hectares reforested
under FlyForest programme in 2020, restoration efforts have
strengthened habitat connectivity, ensuring that the region’s
diverse ecosystem – including Bornean orangutans and other
endemic species – continues to thrive.",False,False,False,False,,soft,spec,0.8228667974472046
"Over the
years, BBCP has worked closely with local villages, training
forest rangers, establishing agroforestry programmes, and
piloting sustainable farming techniques such as paludiculture
on peatlands, which allows rice to be cultivated on previously
unproductive land.",False,False,False,True,,soft,non,0.6051465272903442
"These partnerships aim to
showcasing our efforts to
quantify and incorporate conservation impacts into carbon
become a benchmark for
finance mechanisms.",False,False,False,False,,soft,non,0.7666062712669373
"Bumitama’s BBCP initiative plays a crucial role in this regard,
offering protection against natural disasters and enhancing
forest areas through conservation management efforts.",False,False,False,False,,soft,non,0.820060670375824
"About: IDH runs the PPI Compact as a shared vision in the
landscape on sustainable production, forest protection and
restoration, and social inclusion.",False,False,False,False,,soft,non,0.7752008438110352
"Since 2016, IDH and Bumitama have
collaborated in several programmes, including conservation
initiatives within Bumitama’s concessions, establishing the KEE
with the government, and setting up and implementing the PPI
Compact to achieve deforestation-free supply chains.",True,False,False,False,,hard,spec,0.5814718008041382
"| Sustainability Report 2024 - 32 - PEAT CONSERVATION Our team is pursuing carbon certification for our methane
capture and biocharcoal projects, which will quantify
[GRI 2-23, 2-24, 3-3, 13.4.1, 13.4.2]
emissions reductions and potentially generate verified
Bumitama remains committed to a policy of zero new carbon credits.",False,False,False,True,,hard,spec,0.7473086714744568
"This aligns with the company’s broader
plantings on peat, actively pursuing restoration of peatlands climate strategy by providing a financial mechanism to
where feasible and managing existing plantations on peat in support continued investment in low-carbon technologies.",False,False,False,True,,soft,non,0.5499147772789001
"monitor our annual GHG emissions, ensuring a consistent
As of December 2024, our total peatland area stands at 9,171 application of the methodology across all operations,
hectares, of which 8,089 hectares are planted (4.3% of our regardless of certification status.",False,False,False,True,,soft,spec,0.8883042335510254
"2
These reductions are primarily attributed to lower fertiliser
2020 2021 2022 2023 2024
application at plantations and increased consumption of
renewable energy from biomass.",False,False,False,False,,soft,spec,0.8477320671081543
"This includes managing land cover
loss by controlling deforestation and increasing forest cover
through our reforestation initiatives.",True,False,False,False,,soft,non,0.734829843044281
"Land clearing | 1,450,957
Bumitama remains committed to mitigating climate change
and aligning with Indonesia’s Net Zero 2060 ambitions.",False,False,False,False,,hard,spec,0.6714867949485779
"Note: Based on RSPO PalmGHG output
With a target of a 30% emissions intensity reduction by
2030 (from our 2016 baseline), Bumitama continues to
refine and integrate climate mitigation measures into our
core operations.",False,False,False,False,2030,soft,spec,0.6705881953239441
"Our climate mitigation road map is built on three
key elements:
1 Methane capture and renewable energy:
Harnessing biogas from palm oil mill effluent (POME) to
reduce emissions and generate clean energy.",False,False,False,False,,soft,non,0.5791938900947571
"2 Biocharcoal and organic fertilisers:
Repurposing production waste to improve soil health
and reduce reliance on synthetic fertilisers.",False,False,False,False,,soft,non,0.522332489490509
"3 Solid separation for wastewater treatment:
Improving water management to reduce methane
emissions while enhancing operational efficiency.",False,False,False,False,,soft,non,0.5654380321502686
"Less than 1% comes from emissions
investing in methane capture facilities, which form a key part
from purchased electricity (Scope 2), given that our mills
of our climate mitigation strategy.",False,False,False,False,,soft,spec,0.8604397773742676
"| Sustainability Report 2024 - 34 - We plan to install methane reduction systems at 15 mills by the This was primarily due to implementing energy-saving policies
end of 2029, using company’s own resources, contributing in residential areas, an increased use of renewable energy,
to our 2030 emissions reduction target.",False,False,False,False,2030,soft,spec,0.9240991473197937
"Our energy intensity, measured
reducing the Group’s total net emissions by approximately as energy consumption per metric tonne of CPO, increased
7%, while generating 3 megawatts (MW) of electricity for the slightly to 10.3 GJ/MT CPO in 2024 from 9.8 GJ/MT CPO in
national grid.",False,False,False,False,,soft,spec,0.9594149589538574
"Bumitama’s aerobic composting facilities play a key role in
reducing methane emissions by preventing the anaerobic Total energy consumed by sourced 2021–2024 (TJ)
decomposition of organic matter.",False,False,False,False,,soft,spec,0.6929951310157776
"Bumitama currently
operates 14 composting sites, and in 2024, 38.7% of total
Renewable Non-renewable
POME was diverted to these facilities to produce compost
for land application.",False,False,False,False,,soft,spec,0.9449778199195862
"Indonesia’s FOLU Net Sink 2030
Tenaga Surya [PLTS]) to provide electricity to employee
aims to achieve an emissions level from the Forestry
residential areas in and around our estates.",False,False,False,False,2030,soft,spec,0.8697249293327332
"We started with a
and Other Land Use sector of minus 140 MT CO e
2 pilot 57-kilowatt hour (kWh) system at our Central Kalimantan
and a further reduction to 340 MT CO e by 2050.",False,False,False,False,2050,soft,spec,0.965559720993042
"[GRI 302-1, 302-3, 305-5]
As part of our concerted efforts to reduce emissions, Nevertheless, the programme has yielded significant
we continuously seek opportunities to lower our energy benefits.",False,False,False,False,,soft,non,0.5371894240379333
"The PLTS initiative supports our commitment to
consumption, expand our use of renewable energy, and reducing emissions from non-renewable energy sources
enhance operational efficiencies.",False,False,False,False,,soft,spec,0.5272501707077026
"In 2024, we sourced 96% of conditions for our employees by providing a more reliable
our energy from renewable sources, while the remaining 4% power supply in isolated areas.",False,False,False,False,,soft,spec,0.8951418399810791
"total energy consumption, from
13,927,696 GJ in 2022 to We are also actively exploring other renewable energy
11,701,032 GJ in 2024 sources, including a waste heat recovery system, which
utilises heat from our mill boilers to generate electricity.",False,False,False,False,,soft,spec,0.9611404538154602
"Our group-wide Climate Mitigation Strategy builds on a dual-pathway approach:
1 Landscape-based initiatives focused on restoration and conservation, and
2 Production-based efforts aimed at improving energy and water efficiency, reducing emissions, and deploying low-carbon
technologies.",False,False,False,False,,soft,non,0.8742441534996033
"These efforts are designed not only to build resilience against potential
adverse climate impacts but also to strategically position the company to seize opportunities arising from the adoption of low-
carbon practices and circular technologies.",False,False,False,False,,soft,non,0.9679818153381348
"2 Adopting innovative agricultural practices, including regenerative agriculture methods, to lower our environmental footprint
and improve efficiency in resource use.",False,False,False,False,,soft,non,0.773565411567688
"For the purpose
We are currently prioritising operational efficiency of this Sustainability report, external consultants have been
improvements, particularly through the installation of engaged to enhance the robustness of our assessments,
methane capture facilities, to directly mitigate exposure to ensuring alignment with global standards and enabling more
rising carbon costs.",False,False,False,False,,soft,non,0.854038417339325
"Beyond POME, our teams are exploring informed, climate-aware decision-making.",False,False,False,False,,soft,non,0.9472150802612305
"innovative uses of biomass, such as converting it into
biocharcoal, compost, or biomethanol, unlocking potential
for new low-carbon revenue streams while contributing to
circular economy objectives.",False,False,False,False,,soft,non,0.5353107452392578
"To
net-zero ambition.",False,False,False,False,,hard,non,0.5876458287239075
"These metrics form the basis involve extensive outreach, training sessions, and close
of our climate performance tracking and help inform our collaboration with village leaders to promote alternative
decarbonisation strategy.",False,False,False,False,,soft,non,0.9565949440002441
"As part of our Triple Zero Target Programme, monitor and document the impact of our activities on surface
which aims to eradicate fires across all concession areas by and groundwater to identify potential risks and develop
2025, we have adopted a proactive approach focused on mitigation strategies.",False,False,False,False,2025,hard,non,0.8984352350234985
"We strictly
enforce a zero-burning policy across our plantations and have
Ensuring efficient use of water
deployed advanced monitoring technologies to detect and
manage fire risks – both within our concessions and in a two- Most of our water consumption is extracted from rivers and
kilometre zone beyond our boundaries.",False,False,False,False,,hard,non,0.6265429258346558
"To protect these resources, we ensure that all palm oil mill effluent (POME) is treated before being discharged into waterways
or used for land application.",False,False,False,False,,soft,non,0.5145401358604431
"We are dedicated to preserving and rehabilitating these ecosystems, thus contributing to the
long-term availability and quality of water resources in our landscapes.",False,False,False,False,,soft,non,0.7999139428138733
"We continue to prioritise organic fertilisers to enhance soil
quality, improve nutrient absorption, and reduce reliance on
Inorganic fertiliser usage 2020–2024 (MT/ha)
chemical inputs.",False,False,False,False,,soft,spec,0.5476999282836914
"However, in 2024, our inorganic fertiliser
use increased to 1.07 tonnes per planted hectare, 28.9%
more than in 2023.",False,False,False,False,,soft,spec,0.9587287306785583
"Despite these challenges,
our agronomy team continued to improve the quality of our
1.09
organic fertilisers, incorporating beneficial soil microbes such 1.07
1.00
as Mycorrhiza and Trichoderma to bolster soil health and plant 0.95
0.83
productivity.",False,False,False,False,,soft,non,0.5523203015327454
"Our plant protection team breeds natural 96.2%
pest predators, including barn owls, beneficial insects, and 94.6%
microbial pathogens, while deploying manual traps to maintain
85%
a balanced ecosystem.",False,False,False,False,,soft,non,0.6593747735023499
"significantly reduce our use of rodenticide,
These include:
with rodenticide-free plantations expanding
from 11% of the total planted in 2017 to over 1 Developing and deploying in-house biopesticides to
96% in 2024.",False,False,False,False,,soft,spec,0.9046423435211182
"https://doi.org/10.22146/jpti.52582
- 41 - Environmental Protection and Land Use WASTE MANAGEMENT Solid waste produced and reused in 2023–2024 (MT)
[GRI 2-23, 2-24, 3-3, 306-1, 306-2, 306-3, 306-4, 306-5] Type 2023 2024
As part of our commitment to responsible waste management Total recycled/reused 2,230,633 1,945,935
practices, we strive to minimise waste generation and Palm fibre 649,561 613,871
promote the reuse and recycling of operational by-products Palm kernel shell (PKS) 334,421 328,410
and equipment components.",False,False,False,False,,soft,spec,0.7909924387931824
"These are recycled directly at the site, per company
standard operating procedure.",False,False,False,False,,soft,non,0.5435801148414612
"Bumitama is developing
a strategy for improved general waste management, which
includes composting organic waste and reusing or recycling
plastic into building materials
Bumitama integrates a circular approach to waste management, ensuring that
all POME is repurposed to enhance soil fertility and reduce reliance on synthetic
fertilisers.",False,False,False,False,,soft,spec,0.5389992594718933
"A significant portion of untreated POME (38.7%) is directed to co-
composting facilities, where it is combined with EFB to produce nutrient-rich
organic compost.",False,False,False,False,,soft,spec,0.7903881669044495
"This process has the potential to substitute 50% of inorganic
fertilizers in our nurseries and 25% in mature planted areas, as evidenced by
various trials we have conducted, contributing to both soil health improvement
and emissions reduction.",False,False,False,False,,soft,spec,0.7273420691490173
"With our 14 composting facilities across our estates,
we are exploring further innovations, including the partial composting of EFB for
application through furrow or flat-bed systems, thus reinforcing our commitment
to sustainable and regenerative agricultural practices.",False,False,False,False,,soft,spec,0.790135383605957
"Recognising the importance of nutrient recycling in achieving a near-circular
waste system, Bumitama is actively exploring the development of a closed-loop
facility to treat and repurpose all liquid waste into clean water.",False,False,False,False,,soft,spec,0.5382035374641418
"As part of
this endeavour, we are exploring methods to minimise the use of plastic water
bottles and identify opportunities for responsible waste management.",False,False,False,False,,soft,non,0.6866359710693359
"We aim to
collaborate with reputable organisations to enhance plastic recycling efforts while
evaluating broader waste reduction initiatives across our operations.",False,False,False,False,,soft,non,0.7133131623268127
"Through comprehensive studies of organic materials
and waste streams from our plantations and mills, we have identified humic acid.",False,False,False,False,,soft,non,0.6593931317329407
"Research suggests that certain microbes, such
as Mycorrhizal fungi, can sequester up to 36% of carbon
emissions from fuel combustion.6
Recognising this as an opportunity to enhance our soil
programmes, Bumitama has invested in a microbiology
programme, launching a research partnership in 2017 with
a public university to explore beneficial fungi and bacteria.",False,False,False,False,,soft,spec,0.7100870013237
"We commissioned
our first biocharcoal facility at our Pundu Nabatindo mill,
which is capable of producing five tonnes of biocharcoal per
hour.",False,False,False,False,,soft,spec,0.924759566783905
"Benefits of biocharcoal
1 Functions as a soil conditioner with its porous
structure that provides a large surface area to increase
water retention and minimise nutrient leaching, while
also serves as beneficial habitat for soil microbes.",False,False,False,False,,soft,non,0.5981860160827637
"4 Is possibly a less emission-intensive soil enrichment
approach due to biocharcoal’s ability to store carbon
and limit its release into the atmosphere
5 Produced from the combustion of organic waste
sourced from the plantation, specifically EFB.",False,False,False,False,,soft,spec,0.5440384149551392
"To further drive gender inclusivity, we have established Gender Committees across all our estates, focusing on ensuring
equitable treatment, protecting reproductive rights, and eradicating workplace discrimination.",False,False,False,False,,soft,non,0.8593435287475586
"As part of our long-term
Workers 29.6%
29.8% Triple Zero Target strategy, we have implemented a phased
approach to reduce all accident rates by 75% by 2025,
10.7%
Staff 10.8% benchmarked against our 2020 baseline.",False,False,False,False,2025,hard,spec,0.9438210725784302
"Together, we have rehabilitated degraded areas, provided Improvements of
community support and capacity-building programmes, infrastructure such Product market
secured forested areas, and promoted the development as irrigation and access and
pumps system contract support
of ecotourism.",False,False,False,False,,soft,spec,0.5151224732398987
"Since its launch in 2018, the programme
Environment
has provided safe and hygienic circumcision services for 719
Environmental sustainability remains a cornerstone of children.",False,False,False,False,,soft,non,0.6877884864807129
"As part of our CSR efforts, we address low
levels of environmental awareness by educating communities
around our plantations on the development of low-carbon
neighbourhoods.",False,False,False,False,,soft,non,0.8254815340042114
We aim to achieve 100% traceability to plantation by the end of 2026.,False,True,False,False,,soft,spec,0.8498300909996033
"We monitor our suppliers’ adherence to our no-deforestation
To support smallholders in overcoming these challenges,
and peat development commitments through a satellite-
we provide targeted assistance to help them achieve
based monitoring system covering over 140,000 hectares.",True,False,False,True,,soft,spec,0.5425875186920166
"agreement with the Rainforest Alliance for a five-year
To help address this, we actively engage with and support smallholder support programme in Ketapang.",False,False,False,False,,soft,spec,0.6867586374282837
"As part of
these smallholders in enhancing their capacity to participate this initiative, Bumitama and the Rainforest Alliance will
in certification schemes.",False,False,False,False,,soft,spec,0.5181201100349426
"5,000 hectares of smallholder certification within five years,
thus enhancing sustainability, compliance, and economic 4 Encouraging collective action that empowers landscape-
level actors to adopt sustainable landscape management
resilience for independent farmers.",False,False,False,False,,soft,non,0.5892683863639832
"| Sustainability Report 2024 - 58 - SDG SDG TARGET LINK TO MATERIAL TOPIC AND BUMITAMA’S OBJECTIVES
Governance, regulatory compliance, and business ethics:
Continue to operate in full compliance with local and other
relevant legal and regulatory requirements
Sustainability certification and standards: Achieve RSPO
and ISPO certification; address all past non-compliant land
development
12.2 By 2030, achieve the sustainable management and Water impacts: Implement our water stewardship strategy to
efficient use of natural resources reduce river water usage and maintain water discharge quality
12.4 By 2020, achieve the environmentally sound management Pesticides and chemical usage: Reduce pesticides and
of chemicals and all wastes throughout their lifecycle, in chemical fertiliser usage across operations; maintain low toxicity
accordance with agreed international frameworks, and levels; implementation of IPM
significantly reduce their release to air, water and soil in
order to minimise their adverse impacts on human health
and the environment
12.5 By 2030, substantially reduce waste generation through Pesticides and chemical usage: Reduce pesticides and
prevention, reduction, recycling and reuse chemical fertiliser usage across operations; maintain low toxicity
levels; implementation of IPM
Waste management: Reduce, reuse and recycle waste; ensure
no spillage
13.1 Strengthen resilience and adaptive capacity to climate- GHG reduction and climate adaption: Reduce GHG emissions
related hazards and natural disasters in all countries through implementing our climate mitigation strategy; increase
the use of renewable energy; identify and adapt to climate risks
and impacts at our operations; achieve net-zero emissions by
2060 or sooner
15.1 By 2020, ensure the conservation, restoration and Wildlife and biodiversity conservation: Maintain and enrich
sustainable use of terrestrial and inland freshwater species biodiversity at Bumitama and surrounding areas;
ecosystems and their services, in particular forests, collaborate to achieve common industry conservation goals
wetlands, mountains and drylands, in line with obligations
under international agreements
15.2 By 2020, promote the implementation of sustainable NDP, conservation and restoration: Protect and restore
management of all types of forests, halt deforestation, identified HCV/HCS areas; obtain legal recognition of
restore degraded forests, and substantially increase conservation areas; collaborate with stakeholders to preserve
afforestation and reforestation globally wider landscapes
Fire and haze: Uphold Bumitama’s strict zero-burning policy
15.5 Take urgent and significant action to reduce the NDP, conservation and restoration: Maintain and enrich
degradation of natural habitats, halt the loss of species biodiversity at Bumitama and surrounding areas;
biodiversity and, by 2020, protect and prevent the collaborate to achieve common industry conservation goals
extinction of threatened species
17.14 Enhance policy coherence for sustainable development Governance, regulatory compliance, and business ethics:
Uphold the highest standards of professionalism and ethical
conduct; enforce the tenets of our anti-corruption policy and
code of conduct
Transparency and accountability: Uphold the highest
levels of transparency to maintain credibility; maintain open
communication channels to address valid concerns or
grievances raised; continue annual sustainability reporting
17.16 Enhance the Global Partnership for Sustainable Wildlife and biodiversity conservation: Maintain and enrich
Development, complemented by multi-stakeholder species biodiversity at Bumitama and surrounding areas;
partnerships that mobilise and share knowledge, collaborate to achieve common industry conservation goals
expertise, technology and financial resources, to support
the achievement of the Sustainable Development Goals in
all countries, in particular developing countries Stakeholder collaboration: Engage effectively with
stakeholders to address industry-wide challenges
Transparency and accountability: Uphold the highest
levels of transparency to maintain credibility; maintain open
communication channels to address valid concerns or
grievances raised; continue annual sustainability reporting
- 59 - Appendices INTERNAL AUDIT
ASSURANCE STATEMENT
[GRI 2-5]
Introduction and objectives of the engagement Responsibilities
The Internal Audit has been engaged to provide independent The preparation and presentation of the SR remain the sole
assurance over ‘the Sustainability Report 2024’ (the SR).",True,False,False,False,2030,hard,non,0.602364182472229
"Six certified and non-certified palm oil at any stage in the
possible HCVs can be identified, covering the environmental supply chain, provided that overall company quantities
and social aspects of a natural forest.",False,False,False,False,,soft,non,0.690579891204834
"This includes forest management, forest
RSPO grower members and certification bodies prior to new protection, and afforestation of deforested lands with the aim
oil palm development.",False,False,False,False,,soft,non,0.6902109384536743
"Roundtable on Sustainable Palm Oil (RSPO) | A multi-
stakeholder organisation based in Kuala Lumpur, Malaysia,
that has developed a certification scheme for sustainable
palm oil.",False,False,False,False,,soft,non,0.523337721824646
"It permits the mixing of
RSPO-certified palm oil from a variety of sources.",False,False,False,False,,soft,spec,0.5678620338439941
