claim,deforestation,traceability,ndpe,peat,deadline,strength,specificity,specificity_score
"The award recognises Apical’s leadership in
• Apical sources CPKO from kernel crushing plants to process
advancing a responsible, deforestation-free and Continuous monitoring and and produce palm kernel oil products.",True,False,False,False,,hard,spec,0.5015770792961121
"engagement, where suppliers are regarded as co-creators in their journey to improve the traceability of the
Creation of shared value
palm oil industry.",False,True,False,False,,soft,non,0.8271146416664124
"Leveraging this supply
To support the effective implementation of its geospatial analysis, as well as follow-up engagement chain characteristic, Apical has developed methodologies to trace FFB supplier locations and strengthen
responsible sourcing commitments, Apical adopts a with suppliers to investigate and resolve issues.",False,False,False,False,,soft,non,0.8956207633018494
"Apical has established a structured due diligence approach through our Deforestation-Free Due Diligence
(DFDD) framework.",True,False,False,False,,hard,non,0.8632036447525024
"This Conservation Value (HCV) and High Carbon Stock on strengthening community-led land management while supporting sustainable livelihoods and long-term
enables Apical to evaluate supplier compliance (HCS) areas in alignment with the 2024 Roundtable on forest protection.",False,False,False,False,,soft,non,0.7611846327781677
"The framework is supported by Our conservation efforts include tree-planting initiatives involving 33,175 trees to support restoration
standardised procedures and ongoing monitoring to Partnership in Conservation and enhance ecosystem resilience.",False,False,False,False,,soft,non,0.585179328918457
"Under Apical2030, the Group has Apical also supports the development of social
to support EUDR compliance, while reinforcing committed to supporting the protection and forestry initiatives, with 127 hectares approved
transparency, accountability, and responsible conservation of 150,000 hectares of forest and under the social forestry scheme by KPH Bengalon.",False,False,False,False,2030,soft,spec,0.7435173392295837
The Group has peatland by 2030.,False,False,False,True,2030,soft,spec,0.7999842762947083
"The programme has also supported
Apical focuses on managing upstream biodiversity community-based monitoring efforts and the
Table 3: Land area protected and restored under SLV programme
risks through responsible sourcing, supplier establishment of a district-level deforestation
engagement, and landscape-level partnerships.",True,False,False,False,,soft,non,0.8526782989501953
"Other key initiatives include alternative Aceh Singkil, Indonesia 12 17,758 ha of forest protected
traceability, accountability, and partnerships across livelihood programmes such as Trigona honeybee 2,000 trees planted at restoration area
the supply chain.",False,True,False,False,,soft,spec,0.8018080592155457
"Indonesia Award 2025, reflecting its contribution to advancing sustainable practices and community
efforts by promoting responsible land management
development within palm oil sourcing landscapes.",False,False,False,False,2025,soft,non,0.640722393989563
"These measures
are embedded within sourcing expectations and
Presented in Jakarta in December 2025, the award acknowledges initiatives that demonstrate progress
supplier engagement processes, supporting
in promoting sustainable palm oil practices.",False,False,False,False,2025,soft,non,0.5634872913360596
"For existing
standards, while underscoring the role of village-level engagement in advancing sustainable palm oil
plantations on peat, the Group promotes best
production and inclusive development outcomes.",False,False,False,True,,soft,non,0.8284404873847961
"management practice (BMP), including water table
monitoring to reduce greenhouse gas emissions
and maintain soil integrity.",False,False,False,False,,soft,non,0.7898411750793457
"We also promote responsible agricultural practices
to protect soil health and prevent land degradation.",False,False,False,False,,soft,non,0.7880305647850037
"We
enforce a strict zero-burning policy across all our SMILE programme smallholders installing chemical-use prohibition
suppliers and provided a guidance document2 for signs along riverbanks
our suppliers on fire prevention and management.",False,False,False,False,,hard,non,0.6209166049957275
r progress against climate- footprint over time.,False,False,False,False,,soft,non,0.8375540375709534
"enhancing water efficiency, and increasing water
In 2025, we continued to advance our understanding
Under Apical2030, Climate Action is one of four of climate-related risks and opportunities, in reuse and recycling across operations.",False,False,False,False,2025,soft,non,0.9040670990943909
taking urgent action to combat climate change and Sustainability Standards Board (ISSB).,False,False,False,False,,soft,non,0.8818461298942566
"These risks include extreme heat, of renewable and cleaner energy sources where
exceeding 4°C by 21003.",False,False,False,False,,soft,non,0.8625754117965698
"feasible, strengthening engagement with suppliers
Under the Green Innovation pillar of Apical2030, the policy and legal risks, technologies, and market, To strengthen the Group’s resilience, site-level to support emissions reduction, and enhancing
Group targets deriving 38% of total energy use from in alignment with Task Force on Climate-related assessments were conducted across refineries, transparency in sustainability practices.",False,False,False,False,2030,soft,non,0.7225487232208252
"opportunities through operational efficiency
improvements, process optimisation, innovation in Metrics and Targets Absolute Scope 1 and 2 Emissions
energy and resource use, and collaboration with
suppliers and partners to build more resilient value Apical monitors climate-related metrics to track the In 2025, Scope 1 and Scope 2 emission intensity remained 16.03% below the 2020 baseline.",False,False,False,False,2025,soft,non,0.5168328285217285
"increasing the use of renewable and cleaner
This exercise considered a range of plausible energy, improving water efficiency through circular 0.1404 0.1349
0.1266
future climate and transition conditions to test the solutions, and progressing toward a longer-term
robustness of Apical’s operations and mitigation net-zero ambition by mid-century.",False,False,False,False,,hard,non,0.8064590692520142
"business resilience while supporting the transition Scope 3 Emissions
toward a more sustainable and lower-carbon GHG EMISSIONS
operating model.",False,False,False,False,,soft,non,0.8784775733947754
"Apical’s approach to reducing energy consumption
Apical is implementing and exploring technologies and supporting emissions reduction across its
to enhance operational efficiency and reduce GHG operations.",False,False,False,False,,soft,non,0.7347195744514465
"Current initiatives include renewable operational efficiency within existing facilities,
energy solutions such as biomass, as well as the contributing to improved energy performance.",False,False,False,False,,soft,non,0.633996844291687
"We progressively replace conventional
solutions with more efficient, lower-impact alternatives to meet our energy and water targets.",False,False,False,False,,soft,non,0.5204789042472839
"Through
the partnership, certified sustainable palm oil
derivatives were developed into “Batik Sawit”,
supporting the preservation of traditional
craftsmanship while reducing environmental
Renewable Energy Efficiency Circular impact.",False,False,False,False,,soft,spec,0.6801416277885437
"repurposing waste to minimise Laweyan, enabling the replacement of non-
renewable materials with sustainable palm-
our footprint.",False,False,False,False,,soft,spec,0.6627070307731628
"As part of our commitment of Environment, and Ministry of Forestry of the sustainable alternative to traditional petroleum-
Today, around 40 batik entrepreneurs are using
to resource efficiency and circularity, we explore Republic of Indonesia and the Environmental based paraffin wax used in batik production.",False,False,False,False,,soft,spec,0.6040990948677063
"the innovation, which has improved production
opportunities to minimise our environmental Agency of the Jakarta Province through the Recognised as one of the oldest and largest batik efficiency by reducing melting time and cutting
footprint, including the use of biomass for energy Electronic Environmental Reporting Information districts in Indonesia, Kampung Batik Laweyan LPG gas consumption by half.",False,False,False,False,,soft,spec,0.7542082667350769
"focus is on improving resource efficiency, reducing
resource intensity and environmental stewardship.",False,False,False,False,,soft,non,0.7799184918403625
"environmental impact and supporting the transition
Apical adopts a circular approach to resource
Environmental performance related to pollution towards more circular and lower-carbon operations.",False,False,False,False,,soft,non,0.9092741012573242
"Across our refining, oleochemical, and renewable
fuel operations, circularity is embedded through
process optimisation, responsible waste
handling, and the reuse or recovery of materials.",False,False,False,False,,soft,non,0.8098379373550415
"Sustainable Aviation Fuel (SAF)
Managing these waste streams responsibly is essential to protecting the environment, safeguarding
employee health and safety, and supporting the well-being of surrounding communities.",False,False,False,False,,soft,non,0.7411800026893616
"In 2025, we reduced Transforming waste into value-added products is central to Apical’s circular economy approach and
our waste generation by 18.10% compared to 2024.",False,False,False,False,2025,soft,spec,0.9199120402336121
"Compared to the 2020 baseline of 588,384 tonnes, we Green Innovation pillar.",False,False,False,False,,soft,spec,0.9424980878829956
"As part of its Green Innovation pillar, Apical is advancing solutions that convert
have reduced our waste generation by 78.1%.",False,False,False,False,,soft,spec,0.8775721788406372
"waste and residues collected across its entire value chain into valuable products, enabling lower-carbon
operations across industries.",False,False,False,False,,soft,non,0.6360955238342285
"One key area of focus is the development of SAF, which represents one of
the most practical and scalable pathways in the transition towards a more sustainable aviation sector5.",False,False,False,False,,soft,non,0.6526165008544922
"This supports a more circular approach to bio-resource use
2020
while reducing emissions in the aviation sector, which remains one of the most challenging industries to
Baseline
decarbonise.",False,False,False,False,,soft,non,0.6373744606971741
"Scheduled for commissioning in early 2027, the
128,670
biorefinery is projected to produce up to 500,000 tonnes of SAF and renewable diesel annually using waste-
based feedstock.",False,False,False,False,,soft,spec,0.9550949931144714
"By converting waste streams into renewable fuels, Apical contributes to
the advancement of circular resource management while supporting the decarbonisation of hard-to-abate
Please see Appendix 5A-5C, pages 107 - 108, for the breakdown of waste generated, diverted from disposal and directed to disposal.",False,False,False,False,,soft,spec,0.5638463497161865
"5 According to the International Air Transport Association (IATA), SAF can reduce lifecycle CO₂ emissions by up to 80%, depending on the
feedstock and production pathway.",False,False,False,False,,soft,spec,0.6476375460624695
"72 73 Green Innovation Green Innovation
ENERGY MANAGEMENT Our approach prioritises efficiency improvements, WATER MANAGEMENT
GRI 302-1, 302-3 increased use of renewable and clean energy, and GRI 303-1, 303-2, 303-3, 303-4, 303-5
the responsible management of biomass and fuel
We actively manage energy use across our sources.",False,False,False,False,,soft,non,0.7006986737251282
"We utilise biomass, electricity generated Water is crucial to our operations, which is used in refineries and crushing plants for oil extraction, power
operations to improve efficiency, reduce from mini-hydro plants, and optimised production generation, and pollutant dilution.",False,False,False,False,,soft,non,0.6808136701583862
towards cleaner energy sources.,False,False,False,False,,soft,non,0.5816658735275269
"combination of internal policies, operational Our approach combines operational controls, internal guidelines, and continuous monitoring to support
controls, and targeted investments, we optimise These efforts support our Apical2030 target to responsible water use and reliable operations.",False,False,False,False,2030,soft,non,0.9385490417480469
"Rather than increasing water reuse, these efforts aim
energy performance while maintaining operational derive 38% of total energy use from renewable and to optimise processes so that less water is required to achieve the same outcomes.",False,False,False,False,,soft,spec,0.632253110408783
"clean energy sources, while strengthening long- withdrawal increased in line with higher production volumes.",False,False,False,False,,soft,non,0.623165488243103
"Despite the increase in withdrawal, total water consumption decreased by 8.18%
Green Innovation Initiatives 2025 compared to 2024, while water use intensity improved by 10.2%, from 0.000588 ML/t to 0.000528 ML/t of oil
processed.",False,False,False,False,2025,soft,spec,0.9310974478721619
"A total of 56,065 MT
consumption (2023 - 2025) (%) of wood bark was utilised by our KRNR power plant
compared to 120,000 MT in 2024.",False,False,False,False,2025,soft,spec,0.9665656685829163
"2023 2024 2025 To further improve our reliance on energy from the
grid, we are also exploring opportunities to increase
2023 2024 2025
For the 2025 reporting period, Apical’s total energy the use of various biomass feedstocks to replace
consumption was 21,181,507 GJ.",False,False,False,False,2025,soft,spec,0.9609109163284302
"Biochemical Chemical
prioritise water efficiency and circular solutions a combination of treatment, reuse, and monitoring Oxygen Demand Oxygen Demand
where feasible, supporting our Apical2030 target to minimise impacts on surrounding ecosystems.",False,False,False,False,2030,soft,non,0.802769660949707
"In China, wastewater management is regulated (BOD) / mg/L (COD) / mg/L
to improve water use intensity by 30% (see Water Where feasible, treated wastewater is reused for by the Ministry of Ecology and Environment.",False,False,False,False,,soft,spec,0.7021767497062683
"These
National limit 150 500
• Reused treated wastewater from the controls and treatments support responsible water
wastewater treatment plants for non-potable management and pollution prevention.",False,False,False,False,,soft,spec,0.5085153579711914
"We apply a Water circularity focuses on reducing reliance on freshwater by extending the use of water within our
• Utilises a reverse osmosis system to reduce
reference value of 200 mgO₂/L, in line with regional operations.",False,False,False,False,,soft,spec,0.5468329191207886
"This includes exploring opportunities for water reuse, recycling, and closed-loop systems where
monthly water usage by 30%
regulatory guidance8.",False,False,False,False,,soft,spec,0.6268866062164307
"Managing Effluents 6 Resolution of the Regional Office for Sustainable Development in Apical advances water circularity by treating and reusing wastewater to minimise freshwater withdrawal and
Huelva declaring the modification of the industrial facilities linked reduce effluent discharge by reusing treated water for cooling towers, fire hydrants and domestic cleaning.",False,False,False,False,,soft,spec,0.5393128395080566
"We are committed to responsible wastewater to the Integrated Environmental Authorisation of the biodiesel All effluent discharge from our facilities across Indonesia, China and Spain is within the national allowable
“La Rábida”, located in the municipality of Palos de la Frontera
management by ensuring that all palm oil refinery limit as it is closely monitored and treated before discharging them into the environment.",False,False,False,False,,soft,spec,0.5116592645645142
"effluent (PORE) from our refineries and 7 Regional Ministry of Agriculture, Livestock, Fisheries and
oleochemical facilities is thoroughly treated, tested Sustainable Development, Regional Office for Sustainable Since 2024, our SDOM refinery has utilised a reverse osmosis system within its waste water treatment plant
and externally verified.",False,False,False,False,,soft,spec,0.5332709550857544
"to recycle water for use in the cooling tower, saving approximately 30 m³ per day through increased water
8 Decree 109/2015 of 17 March, approving the Regulations on
designed to ensure that key quality parameters such reuse.",False,False,False,False,,soft,spec,0.7157883048057556
"At AAJM, treated effluent is also recycled for cooling tower operations, with approximately 300 m³ per
Discharges into the Public Water Domain and the Public Maritime-
as biological oxygen demand (BOD) and chemical Terrestrial Domain of Andalusia.",False,False,False,False,,soft,spec,0.5829919576644897
"Our refinery in Padang utilises a rainwater harvesting system as an alternative water source,
oxygen demand (COD), consistently remain within reducing freshwater withdrawal and harvesting approximately 4,109 m3 of rainwater in 2025.",False,False,False,False,2025,soft,spec,0.8676196932792664
reduce reliance on freshwater sources while limiting discharge to the external environment.,False,False,False,False,,soft,non,0.7316047549247742
"Together, these policies reflect
adopt a corrective action-oriented approach, prioritising supplier engagement and capacity building
by our operations or supply chain, in
our ongoing commitment to fostering a socially
through Corrective Action Plans (CAPs).",False,False,False,False,,soft,non,0.9116758108139038
"In 2025,
regarding child and forced labour across its global the Group maintained 100% compliance, with no
operations and supply chain.",False,False,False,False,2025,soft,non,0.6116108894348145
"empowerment, education, health, and
A primary goal of the initiative is to provide the necessary
environmental conservation.",False,False,False,False,,soft,non,0.7255819439888
"This includes ethical
BIODIVERSITY, LAND & FOREST MANAGEMENT
1 recruitment, fair wages, worker rights (e.g., freedom of association and collective bargaining), efforts to
Deforestation prevention, forest conservation
eliminate forced and child labour.",True,False,False,False,,soft,non,0.9028075337409973
"We focus on ensuring that policies are followed and that employees and
Management practices to avoid deforestation across the company's value chain, including the commitment workers in the supply chain are treated with dignity and fairness, without discrimination based on gender,
to removing commodity-driven deforestation from its supply chains, in addition to remediation, recovery ethnicity, religion, nationality and sexual orientation.",True,False,False,False,,soft,non,0.8595104813575745
"This includes efforts to develop strategies PRODUCT RESPONSIBILITY
8
to mitigate and adapt to climate change (e.g., renewable energy procurement), manage climate risks,
Quality, safety, certifications
and improve energy efficiency across the company’s value chain, as well as any targets, programmes or
resources dedicated towards decarbonisation and carbon neutrality.",False,False,False,False,,soft,non,0.9522942900657654
reduce and responsibly dispose of or recycle waste in company operations and supply chain.,False,False,False,False,,soft,non,0.6403776407241821
"The primary GHGs in the Earth’s adoption of responsible palm oil production practices provided by processors, traders, consumer goods
the impact of releasing or avoiding the release of atmosphere are water vapour, carbon dioxide, by key players in the supply chain by developing manufacturers, and the RSPO.",False,False,False,False,,soft,non,0.8265480995178223
"ISO certification helps the Ministry of Environment of the Indonesia poverty, protect the planet, and ensure that all
performance.",False,False,False,False,,soft,non,0.7568700909614563
"These companies have adopted
Inventories
and supported practices to mitigate deforestation, • American Society of Heating, Refrigerating and
Task Force on Climate-Related Financial
Fresh fruit bunch (FFB) – The raw material for palm encourage sustainable land development, avoid Air-Conditioning Engineers (ASHRAE) blend
Disclosure (TCFD) – TCFD was created in composition
oil mills, harvested from oil palms.",True,False,False,False,,soft,non,0.586454451084137
